# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      88     0.18136    -0.03385     0.09727    6.863717407    8.207340445    1.343623038
     1      88    -0.00835     0.19184     0.00551    7.436992963    8.594518791    1.157525828
     1      88     0.02959     0.19184    -0.08626    6.950391362    8.136199435    1.185808073
     1      88    -0.16011    -0.03385    -0.17803    6.237726670    7.334078386    1.096351717
     1      88    -0.12217    -0.07147    -0.17803    6.269124101    7.397985023    1.128860922
     1      88    -0.08423    -0.07147    -0.26980    6.017150880    7.072248275    1.055097395
     1      88    -0.04629     0.15422     0.18904    6.196107506    7.280178702    1.084071196
     1      88    -0.00835     0.15422     0.09727    6.911595381    8.070861144    1.159265763
     1      88     0.02959     0.15422     0.00551    7.346171119    9.055874052    1.709702934
     1      88     0.06754     0.15422    -0.08626    6.964676878    8.233202047    1.268525169
     1      88     0.10548     0.11661    -0.08626    7.000771416    8.370185569    1.369414154
     1      88    -0.08423    -0.10908    -0.17803    6.271396946    7.384808921    1.113411975
     1      88    -0.04629    -0.10908    -0.26980    6.015306898    7.065985359    1.050678460
     1      88    -0.00835     0.11661     0.18904    6.187870365    7.250762238    1.062891874
     1      88     0.02959     0.11661     0.09727    6.916756989    8.098758263    1.182001273
     1      88     0.06754     0.11661     0.00551    7.140447874    8.762395315    1.621947441
     1      88    -0.08423    -0.10908     0.00551    7.103655997    8.706857965    1.603201968
     1      88    -0.04629    -0.10908    -0.08626    7.035630645    8.318598183    1.282967538
     1      88    -0.00835    -0.10908    -0.17803    6.231854669    7.314679732    1.082825063
     1      88     0.02959    -0.10908    -0.26980    6.011778290    7.058309620    1.046531330
     1      88     0.06754     0.11661     0.18904    6.218996236    7.339633709    1.120637473
     1      88     0.10548     0.11661     0.09727    6.879288421    8.114072252    1.234783831
     1      88     0.14342     0.07899     0.09727    6.878916674    8.064755430    1.185838756
     1      88    -0.04629    -0.14670     0.00551    7.284822136    9.006266070    1.721443934
     1      88    -0.00835    -0.14670    -0.08626    7.004456326    8.364204006    1.359747680
     1      88     0.02959    -0.14670    -0.17803    6.229605346    7.337729977    1.108124632
     1      88     0.06754     0.07899     0.28081    6.017257569    7.071979566    1.054721997
     1      88     0.10548     0.07899     0.18904    6.226954862    7.337361597    1.110406736
     1      88     0.14342     0.04138     0.18904    6.205324910    7.312095070    1.106770160
     1      88     0.18136     0.04138     0.09727    6.874290664    8.226958439    1.352667774
     1      88    -0.00835    -0.18431     0.00551    7.450116897    8.731490541    1.281373644
     1      88     0.02959    -0.18431    -0.08626    6.955148921    8.171910233    1.216761313
     1      88    -0.16011     0.04138    -0.17803    6.241121637    7.333596607    1.092474970
     1      88    -0.12217     0.04138    -0.26980    6.004663314    7.056432293    1.051768979
     1      88    -0.08423     0.00376    -0.26980    5.968565994    7.011926825    1.043360830
     1      88     0.18136     0.00376     0.18904    6.168920058    7.271978004    1.103057947
     1      88     0.21930     0.00376     0.09727    6.856217746    8.219873088    1.363655342
     1      88    -0.19806     0.00376     0.00551    7.419563487    8.624553445    1.204989958
     1      88    -0.16011     0.00376    -0.08626    6.940301814    8.061252756    1.120950942
     1      88    -0.12217     0.00376    -0.17803    6.243119293    7.337481642    1.094362349
     1      88    -0.08423    -0.03385    -0.17803    6.247900414    7.375257837    1.127357423
     1      88    -0.04629    -0.03385    -0.26980    5.988706084    7.039340951    1.050634868
     1      88    -0.00835     0.19184     0.18904    6.154882576    7.241615820    1.086733244
     1      88     0.02959     0.19184     0.09727    6.874552826    8.287031960    1.412479135
     1      88    -0.16011    -0.03385     0.00551    7.397022522    9.025881312    1.628858789
     1      88    -0.12217    -0.03385    -0.08626    6.943535763    8.098924545    1.155388781
     1      88    -0.08423    -0.07147    -0.08626    6.949065371    8.243248190    1.294182819
     1      88    -0.04629    -0.07147    -0.17803    6.247512388    7.348993041    1.101480653
     1      88    -0.00835    -0.07147    -0.26980    6.002469083    7.048247059    1.045777976
     1      88     0.02959     0.15422     0.18904    6.184450884    7.273550671    1.089099788
     1      88     0.06754     0.15422     0.09727    6.886385245    8.120636552    1.234251307
     1      88    -0.12217    -0.07147     0.00551    7.202709186    8.792746133    1.590036947
     1      88    -0.04629    -0.07147     0.00551    7.139484674    8.751771720    1.612287047
     1      88    -0.00835    -0.07147    -0.08626    7.044529684    8.377357420    1.332827737
     1      88     0.02959    -0.07147    -0.17803    6.240878573    7.341244790    1.100366218
     1      88     0.06754    -0.07147    -0.26980    6.013148066    7.067269992    1.054121926
     1      88    -0.12217    -0.07147     0.18904    6.224557727    7.345818129    1.121260402
     1      88    -0.08423    -0.07147     0.09727    6.896046413    8.076166986    1.180120573
     1      88    -0.04629    -0.10908     0.09727    6.912325439    8.059089187    1.146763748
     1      88    -0.00835    -0.10908     0.00551    7.243061379    8.952482029    1.709420650
     1      88     0.02959    -0.10908    -0.08626    7.045976365    8.314126451    1.268150086
     1      88     0.06754    -0.10908    -0.17803    6.263089561    7.387498415    1.124408854
     1      88     0.10548    -0.10908    -0.26980    6.025843679    7.072706142    1.046862463
     1      88    -0.08423    -0.10908     0.18904    6.227137912    7.327883590    1.100745678
     1      88    -0.04629    -0.14670     0.18904    6.198933653    7.290560002    1.091626349
     1      88    -0.00835    -0.14670     0.09727    6.913517990    8.090755726    1.177237736
     1      88     0.02959    -0.14670     0.00551    7.319887192    9.025452109    1.705564917
     1      88     0.06754    -0.14670    -0.08626    6.971859725    8.265051096    1.293191371
     1      88    -0.12217     0.07899    -0.17803    6.271754687    7.392441228    1.120686542
     1      88    -0.08423     0.07899    -0.26980    6.019406540    7.073569086    1.054162545
     1      88    -0.04629     0.04138    -0.26980    5.993367026    7.044845992    1.051478965
     1      88    -0.00835    -0.18431     0.18904    6.158930188    7.253643798    1.094713610
     1      88     0.02959    -0.18431     0.09727    6.886493110    8.314223324    1.427730214
     1      88    -0.16011     0.04138     0.00551    7.377289004    9.094582364    1.717293360
     1      88    -0.12217     0.04138    -0.08626    6.944811217    8.080142692    1.135331475
     1      88    -0.08423     0.04138    -0.17803    6.251136842    7.370116669    1.118979827
     1      88    -0.04629     0.00376    -0.17803    6.233827056    7.361891156    1.128064100
     1      88    -0.00835     0.00376    -0.26980    5.980696326    7.024053657    1.043357331
     1      88    -0.19806     0.00376     0.18904    6.155970241    7.237929749    1.081959508
     1      88    -0.16011     0.00376     0.09727    6.834590996    8.028093082    1.193502086
     1      88    -0.12217     0.00376     0.00551    7.279668934    8.796598871    1.516929936
     1      88    -0.08423     0.00376    -0.08626    6.939567410    8.130811112    1.191243701
     1      88    -0.04629    -0.03385    -0.08626    6.950580673    8.147875645    1.197294972
     1      88    -0.00835    -0.03385    -0.17803    6.234116074    7.334548864    1.100432790
     1      88     0.02959    -0.03385    -0.26980    5.988027514    7.035386189    1.047358675
     1      88    -0.16011    -0.03385     0.18904    6.193271782    7.275298165    1.082026384
     1      88    -0.12217    -0.03385     0.09727    6.837142244    8.001994593    1.164852348
     1      88    -0.08423    -0.03385     0.00551    7.188624549    8.765036356    1.576411808
     1      88    -0.00835    -0.03385     0.00551    7.090030640    8.753924731    1.663894091
     1      88     0.02959    -0.03385    -0.08626    6.961571676    8.135872625    1.174300949
     1      88     0.06754    -0.03385    -0.17803    6.243566166    7.352824769    1.109258603
     1      88     0.10548    -0.03385    -0.26980    5.998189557    7.050439552    1.052249995
     1      88    -0.08423    -0.03385     0.18904    6.201899634    7.316353138    1.114453504
     1      88    -0.04629    -0.03385     0.09727    6.909185341    8.169385863    1.260200522
     1      88    -0.00835    -0.07147     0.09727    6.927227613    8.097853833    1.170626221
     1      88     0.02959    -0.07147     0.00551    7.146241324    8.767190612    1.620949288
     1      88     0.06754    -0.07147    -0.08626    6.965257013    8.483960887    1.518703874
     1      88     0.10548    -0.07147    -0.17803    6.268951573    7.397342694    1.128391121
     1      88    -0.08423    -0.07147     0.28081    6.018599643    7.073992514    1.055392871
     1      88    -0.04629    -0.07147     0.18904    6.202784125    7.284461933    1.081677808
     1      88    -0.00835    -0.10908     0.18904    6.189360665    7.252433746    1.063073081
     1      88     0.02959    -0.10908     0.09727    6.918276723    8.100661711    1.182384987
     1      88     0.06754    -0.10908     0.00551    7.124292837    8.719210837    1.594918000
     1      88     0.10548    -0.10908    -0.08626    7.006257164    8.336072600    1.329815436
     1      88    -0.08423     0.11661    -0.17803    6.271376612    7.384885551    1.113508940
     1      88    -0.04629     0.11661    -0.26980    6.015554258    7.067336006    1.051781748
     1      88    -0.00835     0.07899    -0.26980    6.004569648    7.049861357    1.045291709
     1      88     0.02959    -0.14670     0.18904    6.187520939    7.286206133    1.098685194
     1      88     0.06754    -0.14670     0.09727    6.889950889    8.098692993    1.208742104
     1      88    -0.12217     0.07899     0.00551    7.176715167    8.760170385    1.583455217
     1      88    -0.08423     0.07899    -0.08626    6.965087806    8.538526759    1.573438954
     1      88    -0.04629     0.07899    -0.17803    6.248733354    7.355680023    1.106946669
     1      88    -0.00835     0.04138    -0.17803    6.234687081    7.341135393    1.106448313
     1      88     0.02959     0.04138    -0.26980    5.991744041    7.039944696    1.048200654
     1      88    -0.16011     0.04138     0.18904    6.196903450    7.273025809    1.076122358
     1      88    -0.12217     0.04138     0.09727    6.838728663    8.017966435    1.179237772
     1      88    -0.08423     0.04138     0.00551    7.189382440    8.776838209    1.587455769
     1      88    -0.04629     0.04138    -0.08626    6.950542835    8.164871452    1.214328616
     1      88    -0.00835     0.00376    -0.08626    6.973424111    8.185302157    1.211878045
     1      88     0.02959     0.00376    -0.17803    6.232811459    7.346578614    1.113767155
     1      88     0.06754     0.00376    -0.26980    5.969816655    7.012320065    1.042503410
     1      88    -0.12217     0.00376     0.18904    6.196938520    7.261123153    1.064184633
     1      88    -0.08423     0.00376     0.09727    6.850864119    8.172224101    1.321359982
     1      88    -0.04629     0.00376     0.00551    7.106502844    8.726078500    1.619575656
     1      89     0.02959     0.00376     0.00551    7.338703863    9.079402679    1.740698816
     1      89     0.06754     0.00376    -0.08626    7.038561324    8.194872465    1.156311142
     1      89     0.10548     0.00376    -0.17803    7.157452294    8.822631773    1.665179479
     1      89    -0.08423     0.00376     0.28081    7.389565456    9.241865233    1.852299777
     1      89    -0.04629     0.00376     0.18904    7.307345023    8.800836373    1.493491350
     1      89    -0.00835     0.00376     0.09727    6.944915295    8.258556593    1.313641298
     1      89     0.02959    -0.03385     0.09727    6.966045560    8.365240053    1.399194494
     1      89     0.06754    -0.03385     0.00551    7.318020912    9.006884482    1.688863570
     1      89     0.10548    -0.03385    -0.08626    7.014261529    8.213733218    1.199471689
     1      89     0.14342    -0.03385    -0.17803    7.163645558    8.775841546    1.612195987
     1      89    -0.04629    -0.03385     0.28081    7.439894170    9.337453620    1.897559450
     1      89    -0.00835    -0.03385     0.18904    7.403681235    9.190443849    1.786762614
     1      89     0.02959    -0.07147     0.18904    7.419331868    9.211551899    1.792220030
     1      89     0.06754    -0.07147     0.09727    7.003791186    8.608727538    1.604936352
     1      89     0.10548    -0.07147     0.00551    7.338817085    8.926418164    1.587601079
     1      89     0.14342    -0.07147    -0.08626    7.023706394    8.258738991    1.235032596
     1      89    -0.04629     0.15422    -0.17803    7.253659394    8.987085762    1.733426368
     1      89    -0.00835    -0.07147     0.28081    7.502586284    9.450748683    1.948162399
     1      89     0.02959     0.11661    -0.26980    7.542010196    9.486148678    1.944138482
     1      89     0.06754    -0.10908     0.18904    7.402930005    9.081609485    1.678679480
     1      89     0.10548    -0.10908     0.09727    7.059097298    8.645811118    1.586713820
     1      89    -0.08423     0.11661     0.00551    7.374864331    8.952843029    1.577978698
     1      89    -0.04629     0.11661    -0.08626    7.057043933    8.420037587    1.362993655
     1      89    -0.00835     0.11661    -0.17803    7.365237037    9.154409794    1.789172758
     1      89     0.02959     0.07899    -0.17803    7.403761157    9.139946791    1.736185634
     1      89     0.06754     0.07899    -0.26980    7.475627618    9.373276898    1.897649281
     1      89    -0.12217     0.07899     0.18904    7.303932916    8.965505294    1.661572377
     1      89    -0.08423     0.07899     0.09727    7.003354249    8.627685703    1.624331453
     1      89    -0.04629     0.07899     0.00551    7.276568852    8.960431098    1.683862246
     1      89    -0.00835     0.07899    -0.08626    7.064602530    8.398304571    1.333702041
     1      89     0.02959     0.04138    -0.08626    7.056842552    8.283495565    1.226653013
     1      89     0.06754     0.04138    -0.17803    7.254652856    8.839435867    1.584783011
     1      89     0.10548     0.04138    -0.26980    7.402219576    9.259748615    1.857529039
     1      89    -0.08423     0.04138     0.18904    7.265819941    8.923642858    1.657822917
     1      89    -0.04629     0.04138     0.09727    6.958829354    8.364079562    1.405250208
     1      89    -0.00835     0.04138     0.00551    7.289278748    8.984744853    1.695466105
     1      89     0.06754     0.04138     0.00551    7.306286493    9.001050782    1.694764289
     1      89     0.10548     0.04138    -0.08626    7.015116152    8.189230365    1.174114213
     1      89     0.14342     0.04138    -0.17803    7.175734244    8.816411937    1.640677693
     1      89    -0.04629     0.04138     0.28081    7.445982797    9.344057993    1.898075195
     1      89    -0.00835     0.04138     0.18904    7.410672813    9.205126619    1.794453806
     1      89     0.02959     0.04138     0.09727    6.980837292    8.378139371    1.397302079
     1      89     0.06754     0.00376     0.09727    6.913286279    8.098360662    1.185074383
     1      89     0.10548     0.00376     0.00551    7.376564077    9.134944975    1.758380899
     1      89     0.14342     0.00376    -0.08626    7.008322118    8.226029156    1.217707038
     1      89     0.18136     0.00376    -0.17803    7.155788008    8.768975713    1.613187705
     1      89    -0.00835     0.00376     0.28081    7.455075361    9.355579015    1.900503654
     1      89     0.02959     0.00376     0.18904    7.343310747    8.907291540    1.563980793
     1      89     0.06754    -0.03385     0.18904    7.285169543    8.923213754    1.638044211
     1      89     0.10548    -0.03385     0.09727    6.886006373    8.093156436    1.207150064
     1      89     0.14342    -0.03385     0.00551    7.383602667    9.049154421    1.665551755
     1      89     0.18136    -0.03385    -0.08626    7.027552557    8.263711167    1.236158610
     1      89    -0.00835     0.19184    -0.17803    7.197289219    8.881593623    1.684304404
     1      89     0.02959    -0.03385     0.28081    7.455158355    9.347601465    1.892443111
     1      89     0.06754    -0.07147     0.28081    7.460295315    9.358779393    1.898484077
     1      89     0.10548    -0.07147     0.18904    7.297647374    8.920852485    1.623205111
     1      89     0.14342    -0.07147     0.09727    6.943672600    8.440709523    1.497036923
     1      89    -0.04629     0.15422     0.00551    7.438106311    8.899246423    1.461140112
     1      89    -0.00835     0.15422    -0.08626    7.046029962    8.214216946    1.168186984
     1      89     0.02959     0.15422    -0.17803    7.261414696    8.956000472    1.694585776
     1      89     0.06754     0.11661    -0.17803    7.350344519    9.031174051    1.680829532
     1      89     0.10548     0.11661    -0.26980    7.499678852    9.425926950    1.926248097
     1      89    -0.08423     0.11661     0.18904    7.380234704    9.124146157    1.743911454
     1      89    -0.04629     0.11661     0.09727    7.065288739    8.717597248    1.652308510
     1      89    -0.00835     0.11661     0.00551    7.305028543    8.895858247    1.590829704
     1      89     0.02959     0.11661    -0.08626    7.060575532    8.446134030    1.385558499
     1      89     0.06754     0.07899    -0.08626    7.036230368    8.278438031    1.242207663
     1      89     0.10548     0.07899    -0.17803    7.280250356    8.916034449    1.635784093
     1      89    -0.08423     0.07899     0.28081    7.458925224    9.361213241    1.902288017
     1      89    -0.04629     0.07899     0.18904    7.404075417    9.201507945    1.797432529
     1      89    -0.00835     0.07899     0.09727    7.093973292    8.496055871    1.402082579
     1      89     0.02959     0.07899     0.00551    7.256769958    8.899951324    1.643181366
     1      89     0.10548     0.07899     0.00551    7.346666159    8.940413637    1.593747478
     1      89     0.14342     0.07899    -0.08626    7.026369579    8.248620036    1.222250458
     1      89    -0.04629    -0.14670    -0.17803    7.272624483    8.993655602    1.721031119
     1      89    -0.00835     0.07899     0.28081    7.511718912    9.468050653    1.956331741
     1      89     0.02959     0.07899     0.18904    7.431868064    9.207238197    1.775370133
     1      89     0.06754     0.07899     0.09727    7.027142189    8.657951729    1.630809540
     1      89     0.10548     0.04138     0.09727    6.889396417    8.129126944    1.239730527
     1      89     0.14342     0.04138     0.00551    7.378166705    8.944632753    1.566466048
     1      89     0.18136     0.04138    -0.08626    7.029285600    8.289625267    1.260339666
     1      89    -0.00835    -0.18431    -0.17803    7.208104916    8.872582008    1.664477092
     1      89     0.02959     0.04138     0.28081    7.460944779    9.353698655    1.892753876
     1      89     0.06754     0.04138     0.18904    7.295647945    8.973834059    1.678186114
     1      89     0.10548     0.00376     0.18904    7.202929549    8.948339282    1.745409733
     1      89     0.14342     0.00376     0.09727    6.879449286    8.078511665    1.199062379
     1      89     0.18136     0.00376     0.00551    7.484177166    9.193113159    1.708935993
     1      89     0.21930     0.00376    -0.08626    7.034637579    8.323357057    1.288719478
     1      89    -0.19806     0.00376    -0.17803    7.166336800    8.825254138    1.658917338
     1      89     0.06754     0.00376     0.28081    7.404511151    9.296234184    1.891723033
     1      89    -0.12217    -0.03385    -0.26980    7.394159086    9.245033841    1.850874755
     1      89     0.14342    -0.03385     0.18904    7.208680614    8.852463915    1.643783301
     1      89     0.18136    -0.03385     0.09727    6.896237928    8.109448750    1.213210822
     1      89    -0.00835     0.19184     0.00551    7.486448513    9.375123295    1.888674782
     1      89     0.02959     0.19184    -0.08626    7.033589568    8.219719285    1.186129717
     1      89    -0.16011    -0.03385    -0.17803    7.167935713    8.833011756    1.665076043
     1      89    -0.12217    -0.07147    -0.17803    7.247550673    8.855226913    1.607676240
     1      89    -0.08423    -0.07147    -0.26980    7.451090375    9.350645431    1.899555056
     1      89    -0.04629     0.15422     0.18904    7.293939275    9.076998069    1.783058794
     1      89    -0.00835     0.15422     0.09727    6.969498378    8.549662495    1.580164117
     1      89     0.02959     0.15422     0.00551    7.447823373    8.937591001    1.489767628
     1      89     0.06754     0.15422    -0.08626    7.030074159    8.305574252    1.275500093
     1      89     0.10548     0.11661    -0.08626    7.023364082    8.482390215    1.459026132
     1      89    -0.08423    -0.10908    -0.17803    7.370869179    9.082293817    1.711424638
     1      89    -0.04629    -0.10908    -0.26980    7.536312223    9.446578351    1.910266128
     1      89    -0.00835     0.11661     0.18904    7.398873839    9.265921898    1.867048058
     1      89     0.02959     0.11661     0.09727    7.070667285    8.676455850    1.605788565
     1      89     0.06754     0.11661     0.00551    7.369397258    8.907860945    1.538463687
     1      89    -0.08423    -0.10908     0.00551    7.365297461    8.960357842    1.595060381
     1      89    -0.04629    -0.10908    -0.08626    7.062904811    8.511820347    1.448915536
     1      89    -0.00835    -0.10908    -0.17803    7.385893713    9.208168449    1.822274736
     1      89     0.02959    -0.10908    -0.26980    7.547948116    9.491370656    1.943422539
     1      89     0.06754     0.11661     0.18904    7.382166816    9.062556513    1.680389697
     1      89     0.10548     0.11661     0.09727    7.056089588    8.636961551    1.580871963
     1      89     0.14342     0.07899     0.09727    6.966441821    8.519673068    1.553231247
     1      89    -0.04629    -0.14670     0.00551    7.425593688    8.890980711    1.465387023
     1      89    -0.00835    -0.14670    -0.08626    7.047734754    8.241856506    1.194121752
     1      89     0.02959    -0.14670    -0.17803    7.279886298    8.956314886    1.676428588
     1      89     0.06754     0.07899     0.28081    7.470887476    9.368544896    1.897657420
     1      89     0.10548     0.07899     0.18904    7.315694213    8.977916567    1.662222354
     1      89     0.14342     0.04138     0.18904    7.219821222    8.897645612    1.677824390
     1      89     0.18136     0.04138     0.09727    6.899447061    8.149637377    1.250190316
     1      89    -0.00835    -0.18431     0.00551    7.470278765    9.242860374    1.772581609
     1      89     0.02959    -0.18431    -0.08626    7.035154680    8.248997737    1.213843057
     1      89    -0.16011     0.04138    -0.17803    7.179792001    8.861848480    1.682056479
     1      89    -0.12217     0.04138    -0.26980    7.401163348    9.258494293    1.857330945
     1      89    -0.08423     0.00376    -0.26980    7.393433092    9.245887224    1.852454133
     1      89     0.18136     0.00376     0.18904    7.203937546    8.816545388    1.612607842
     1      89     0.21930     0.00376     0.09727    6.899589341    8.123836677    1.224247335
     1      89    -0.19806     0.00376     0.00551    7.510718503    8.846986689    1.336268187
     1      89    -0.16011     0.00376    -0.08626    7.014258108    8.162789458    1.148531349
     1      89    -0.12217     0.00376    -0.17803    7.143372408    8.812287693    1.668915285
     1      89    -0.08423    -0.03385    -0.17803    7.212383552    8.782268381    1.569884829
     1      89    -0.04629    -0.03385    -0.26980    7.447800835    9.345294430    1.897493595
     1      89    -0.00835     0.19184     0.18904    7.243903211    8.946282120    1.702378909
     1      89     0.02959     0.19184     0.09727    6.900156249    8.073009093    1.172852844
     1      89    -0.16011    -0.03385     0.00551    7.404103791    8.958488598    1.554384808
     1      89    -0.12217    -0.03385    -0.08626    7.010069564    8.213816228    1.203746663
     1      89    -0.08423    -0.07147    -0.08626    7.026225481    8.243248388    1.217022908
     1      89    -0.04629    -0.07147    -0.17803    7.357150909    9.127864381    1.770713473
     1      89    -0.00835    -0.07147    -0.26980    7.511423744    9.459055263    1.947631519
     1      89     0.02959     0.15422     0.18904    7.302029445    9.023135952    1.721106507
     1      89     0.06754     0.15422     0.09727    6.946835682    8.475480684    1.528645003
     1      89    -0.12217    -0.07147     0.00551    7.361381871    8.950599748    1.589217877
     1      89    -0.04629    -0.07147     0.00551    7.270029443    8.961550139    1.691520696
     1      89    -0.00835    -0.07147    -0.08626    7.058223381    8.259201424    1.200978043
     1      89     0.02959    -0.07147    -0.17803    7.389497961    9.131008174    1.741510213
     1      89     0.06754    -0.07147    -0.26980    7.465237665    9.363570183    1.898332518
     1      89    -0.12217    -0.07147     0.18904    7.285480238    8.908472443    1.622992205
     1      89    -0.08423    -0.07147     0.09727    6.978621206    8.549809440    1.571188234
     1      89    -0.04629    -0.10908     0.09727    7.080992481    8.739191026    1.658198545
     1      89    -0.00835    -0.10908     0.00551    7.282383251    8.877078721    1.594695470
     1      89     0.02959    -0.10908    -0.08626    7.068804514    8.522522997    1.453718483
     1      89     0.06754    -0.10908    -0.17803    7.372356419    9.051012272    1.678655853
     1      89     0.10548    -0.10908    -0.26980    7.500386317    9.426826556    1.926440238
     1      89    -0.08423    -0.10908     0.18904    7.401148959    9.142393547    1.741244589
     1      89    -0.04629    -0.14670     0.18904    7.311458273    9.072362893    1.760904620
     1      89    -0.00835    -0.14670     0.09727    6.990931086    8.565645087    1.574714001
     1      89     0.02959    -0.14670     0.00551    7.427775435    8.936061726    1.508286291
     1      89     0.06754    -0.14670    -0.08626    7.032928692    8.293726080    1.260797389
     1      89    -0.12217     0.07899    -0.17803    7.267551465    8.902647502    1.635096037
     1      89    -0.08423     0.07899    -0.26980    7.462040749    9.364009725    1.901968975
     1      89    -0.04629     0.04138    -0.26980    7.453724179    9.351842653    1.898118474
     1      89    -0.00835    -0.18431     0.18904    7.253797494    8.927574392    1.673776898
     1      89     0.02959    -0.18431     0.09727    6.902659573    8.120913695    1.218254122
     1      89    -0.16011     0.04138     0.00551    7.407423218    8.873982075    1.466558857
     1      89    -0.12217     0.04138    -0.08626    7.011498089    8.190288471    1.178790382
     1      89    -0.08423     0.04138    -0.17803    7.224222766    8.842022981    1.617800216
     1      89    -0.04629     0.00376    -0.17803    7.262490881    8.745394928    1.482904047
     1      89    -0.00835     0.00376    -0.26980    7.465644744    9.366006690    1.900361947
     1      89    -0.19806     0.00376     0.18904    7.214804993    8.911274273    1.696469280
     1      89    -0.16011     0.00376     0.09727    6.884156023    8.044047772    1.159891749
     1      89    -0.12217     0.00376     0.00551    7.393995726    9.152396505    1.758400779
     1      89    -0.08423     0.00376    -0.08626    7.025763731    8.245637175    1.219873444
     1      89    -0.04629    -0.03385    -0.08626    7.051880511    8.291148593    1.239268082
     1      89    -0.00835    -0.03385    -0.17803    7.367205515    8.943454094    1.576248579
     1      89     0.02959    -0.03385    -0.26980    7.464397873    9.356510125    1.892112252
     1      89    -0.16011    -0.03385     0.18904    7.213550574    8.935089415    1.721538841
     1      89    -0.12217    -0.03385     0.09727    6.884004977    8.111936973    1.227931996
     1      89    -0.08423    -0.03385     0.00551    7.328129187    9.030804794    1.702675608
     1      89    -0.00835    -0.03385     0.00551    7.303192978    9.035492126    1.732299148
     1      89     0.02959    -0.03385    -0.08626    7.056679836    8.259310664    1.202630828
     1      89     0.06754    -0.03385    -0.17803    7.243017331    8.802440472    1.559423140
     1      89     0.10548    -0.03385    -0.26980    7.395226501    9.246297963    1.851071462
     1      89    -0.08423    -0.03385     0.18904    7.255033590    8.862111812    1.607078222
     1      89    -0.04629    -0.03385     0.09727    6.946686608    8.321275240    1.374588632
     1      89    -0.00835    -0.07147     0.09727    7.077105578    8.456298628    1.379193050
     1      89     0.02959    -0.07147     0.00551    7.253805892    8.904327126    1.650521234
     1      89     0.06754    -0.07147    -0.08626    7.036966111    8.299096269    1.262130158
     1      89     0.10548    -0.07147    -0.17803    7.260594279    8.868549303    1.607955024
     1      89    -0.08423    -0.07147     0.28081    7.447828722    9.347934051    1.900105328
     1      89    -0.04629    -0.07147     0.18904    7.389782549    9.199215278    1.809432728
     1      89    -0.00835    -0.10908     0.18904    7.418178338    9.309284488    1.891106150
     1      89     0.02959    -0.10908     0.09727    7.087072854    8.696548552    1.609475698
     1      89     0.06754    -0.10908     0.00551    7.355230565    8.934498601    1.579268036
     1      89     0.10548    -0.10908    -0.08626    7.020218153    8.526911746    1.506693593
     1      89    -0.08423     0.11661    -0.17803    7.349283109    9.061890753    1.712607645
     1      89    -0.04629     0.11661    -0.26980    7.531238806    9.440556402    1.909317596
     1      89    -0.00835     0.07899    -0.26980    7.520142129    9.475897297    1.955755168
     1      89     0.02959    -0.14670     0.18904    7.319056055    9.017581255    1.698525200
     1      89     0.06754    -0.14670     0.09727    6.969160324    8.538467952    1.569307628
     1      89    -0.12217     0.07899     0.00551    7.367250967    8.963767379    1.596516412
     1      89    -0.08423     0.07899    -0.08626    7.025450711    8.222909356    1.197458644
     1      89    -0.04629     0.07899    -0.17803    7.373272857    9.139931547    1.766658689
     1      89    -0.00835     0.04138    -0.17803    7.378706896    9.020665961    1.641959065
     1      89     0.02959     0.04138    -0.26980    7.469986134    9.362662112    1.892675979
     1      89    -0.16011     0.04138     0.18904    7.224444554    8.975233665    1.750789111
     1      89    -0.12217     0.04138     0.09727    6.888391670    8.137841785    1.249450115
     1      89    -0.08423     0.04138     0.00551    7.317401225    9.013674644    1.696273419
     1      89    -0.04629     0.04138    -0.08626    7.051758552    8.313166896    1.261408345
     1      89    -0.00835     0.00376    -0.08626    7.053526563    8.371018263    1.317491699
     1      89     0.02959     0.00376    -0.17803    7.297774240    8.805351578    1.507577338
     1      89     0.06754     0.00376    -0.26980    7.410416869    9.301262002    1.890845132
     1      89    -0.12217     0.00376     0.18904    7.189531459    8.938169589    1.748638130
     1      89    -0.08423     0.00376     0.09727    6.897233460    8.088590174    1.191356714
     1      89    -0.04629     0.00376     0.00551    7.342404312    8.997358472    1.654954160
     1      90     0.02959     0.00376     0.00551    7.478536930    8.771557269    1.293020340
     1      90     0.06754     0.00376    -0.08626    7.250838234    8.864564063    1.613725829
     1      90     0.10548     0.00376    -0.17803    7.559383353    9.098974044    1.539590691
     1      90    -0.08423     0.00376     0.28081    7.635111074    9.580907823    1.945796749
     1      90    -0.04629     0.00376     0.18904    7.490746600    9.109896451    1.619149851
     1      90    -0.00835     0.00376     0.09727    7.186205569    8.935144470    1.748938901
     1      90     0.02959    -0.03385     0.09727    7.219453311    8.920153228    1.700699917
     1      90     0.06754    -0.03385     0.00551    7.474860584    8.771089525    1.296228941
     1      90     0.10548    -0.03385    -0.08626    7.355131362    8.942806399    1.587675037
     1      90     0.14342    -0.03385    -0.17803    7.587858831    9.388027034    1.800168203
     1      90    -0.04629    -0.03385     0.28081    7.624955384    9.569819487    1.944864103
     1      90    -0.00835    -0.03385     0.18904    7.451636942    8.885295509    1.433658566
     1      90     0.02959    -0.07147     0.18904    7.508069891    9.299821093    1.791751203
