# neig  =    13824
# vol   =  0.946983938E+06
# nspin, nspinor, nkpt, ncb, nvb =        1       1     216       8       8
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     8     8     1  0.87715573E+01 -0.74038210E-01  0.88455955E+01  0.41924436E-07  0.10083454E-03 -0.17820447E-03
     2     1     1     1  0.68323298E+01  0.69517937E+00  0.61371504E+01  0.44116399E+00  0.13937963E+00 -0.64941305E+00
     2     1     2     1  0.68323298E+01  0.58788016E+00  0.62444496E+01  0.21835396E+00  0.38997887E+00  0.25743045E+00
     2     1     3     1  0.68323298E+01  0.15463343E+00  0.66776963E+01  0.24811983E-03 -0.15325125E-01 -0.36414812E-02
     2     1     4     1  0.68323298E+01  0.16075847E+00  0.66715713E+01  0.10474566E-02 -0.74557650E-02 -0.31493938E-01
     2     1     5     1  0.68323298E+01  0.18802648E+00  0.66443033E+01  0.55144709E+00 -0.27855879E+00 -0.68836916E+00
     2     1     6     1  0.68323298E+01  0.39452887E-01  0.67928769E+01  0.14292539E+00  0.31785498E+00  0.20467928E+00
     2     1     7     1  0.68323298E+01  0.44438272E-02  0.68278859E+01  0.18242433E-03  0.33357720E-02 -0.13088046E-01
     2     1     8     1  0.68323298E+01 -0.32151245E-01  0.68644810E+01  0.42515308E-03 -0.20046968E-01 -0.48241214E-02
     2     2     1     1  0.70051229E+01  0.69517937E+00  0.63099436E+01  0.27906418E-03 -0.16139085E-01  0.43120881E-02
     2     2     2     1  0.70051229E+01  0.58788016E+00  0.64172428E+01  0.32775999E-03  0.20030358E-02 -0.17992994E-01
     2     2     3     1  0.70051229E+01  0.15463343E+00  0.68504895E+01  0.13655999E+00 -0.87310935E-01 -0.35907769E+00
     2     2     4     1  0.70051229E+01  0.16075847E+00  0.68443645E+01  0.62322959E-01  0.19019439E+00 -0.16170668E+00
     2     2     5     1  0.70051229E+01  0.18802648E+00  0.68170965E+01  0.29887804E-03 -0.11326205E-01  0.13061207E-01
     2     2     6     1  0.70051229E+01  0.39452887E-01  0.69656701E+01  0.10210146E-04 -0.32210090E-03  0.31790559E-02
     2     2     7     1  0.70051229E+01  0.44438272E-02  0.70006791E+01  0.88601603E-03 -0.29002185E-01  0.66999490E-02
     2     2     8     1  0.70051229E+01 -0.32151245E-01  0.70372742E+01  0.18784553E+00 -0.10153711E+00 -0.42134991E+00
     2     3     1     1  0.71229831E+01  0.69517937E+00  0.64278037E+01  0.13285555E+00 -0.36067978E+00  0.52589420E-01
     2     3     2     1  0.71229831E+01  0.58788016E+00  0.65351029E+01  0.49974610E-03 -0.50417032E-02  0.21779057E-01
     2     3     3     1  0.71229831E+01  0.15463343E+00  0.69683497E+01  0.19256932E-03 -0.16819126E-02 -0.13774632E-01
     2     3     4     1  0.71229831E+01  0.16075847E+00  0.69622246E+01  0.18887187E-03  0.11434999E-01 -0.76231662E-02
     2     3     5     1  0.71229831E+01  0.18802648E+00  0.69349566E+01  0.13151739E+00 -0.26762963E+00  0.24472794E+00
     2     3     6     1  0.71229831E+01  0.39452887E-01  0.70835302E+01  0.21170586E-01  0.31161448E-01 -0.14212512E+00
     2     3     7     1  0.71229831E+01  0.44438272E-02  0.71185393E+01  0.41583978E-02  0.64091729E-01 -0.71167488E-02
     2     3     8     1  0.71229831E+01 -0.32151245E-01  0.71551344E+01  0.50532457E-06  0.88119796E-04  0.70537895E-03
     2     4     1     1  0.72822279E+01  0.69517937E+00  0.65870485E+01  0.70811921E-04  0.68907277E-02 -0.48300925E-02
     2     4     2     1  0.72822279E+01  0.58788016E+00  0.66943477E+01  0.17046293E-03 -0.30933208E-02 -0.12684412E-01
     2     4     3     1  0.72822279E+01  0.15463343E+00  0.71275944E+01  0.20838783E-01 -0.80139393E-01 -0.12006857E+00
     2     4     4     1  0.72822279E+01  0.16075847E+00  0.71214694E+01  0.34710011E-01  0.91932934E-01 -0.16204427E+00
     2     4     5     1  0.72822279E+01  0.18802648E+00  0.70942014E+01  0.15196600E-03  0.43801902E-02 -0.11523018E-01
     2     4     6     1  0.72822279E+01  0.39452887E-01  0.72427750E+01  0.57289743E-05  0.59282025E-03  0.23189520E-02
     2     4     7     1  0.72822279E+01  0.44438272E-02  0.72777840E+01  0.48127295E-05 -0.18402296E-02  0.11942715E-02
     2     4     8     1  0.72822279E+01 -0.32151245E-01  0.73143791E+01  0.80407283E-02  0.49632953E-01  0.74681311E-01
     2     5     1     1  0.82845029E+01  0.69517937E+00  0.75893235E+01  0.16339126E+00  0.58123554E-01 -0.40001614E+00
     2     5     2     1  0.82845029E+01  0.58788016E+00  0.76966227E+01  0.87750106E-03  0.25763152E-01  0.14620569E-01
     2     5     3     1  0.82845029E+01  0.15463343E+00  0.81298695E+01  0.16098894E-03 -0.12510158E-01 -0.21177579E-02
     2     5     4     1  0.82845029E+01  0.16075847E+00  0.81237444E+01  0.56037453E-04  0.22129993E-02  0.71512297E-02
     2     5     5     1  0.82845029E+01  0.18802648E+00  0.80964764E+01  0.12031740E+00  0.15138224E+00  0.31209104E+00
     2     5     6     1  0.82845029E+01  0.39452887E-01  0.82450500E+01  0.11403029E+00  0.29552704E+00  0.16338318E+00
     2     5     7     1  0.82845029E+01  0.44438272E-02  0.82800591E+01  0.11261932E-02 -0.59477597E-02  0.33027524E-01
     2     5     8     1  0.82845029E+01 -0.32151245E-01  0.83166542E+01  0.23995101E-04  0.48293172E-02  0.82024150E-03
     2     6     1     1  0.80862618E+01  0.69517937E+00  0.73910824E+01  0.85427361E-02  0.87040940E-01 -0.31090367E-01
     2     6     2     1  0.80862618E+01  0.58788016E+00  0.74983817E+01  0.62740848E-02  0.22898905E-02 -0.79176014E-01
     2     6     3     1  0.80862618E+01  0.15463343E+00  0.79316284E+01  0.14207091E-04 -0.11843927E-02 -0.35783104E-02
     2     6     4     1  0.80862618E+01  0.16075847E+00  0.79255033E+01  0.11615134E-04 -0.24044773E-02  0.24152894E-02
     2     6     5     1  0.80862618E+01  0.18802648E+00  0.78982353E+01  0.58883689E-01 -0.14330633E+00  0.19582386E+00
     2     6     6     1  0.80862618E+01  0.39452887E-01  0.80468089E+01  0.70383450E-01  0.46575339E-02 -0.26525791E+00
     2     6     7     1  0.80862618E+01  0.44438272E-02  0.80818180E+01  0.14599582E-01  0.11511332E+00 -0.36721996E-01
     2     6     8     1  0.80862618E+01 -0.32151245E-01  0.81184131E+01  0.10014477E-04 -0.98872449E-03 -0.30061438E-02
     2     7     1     1  0.81948725E+01  0.69517937E+00  0.74996931E+01  0.10401469E-02  0.32249558E-01 -0.33605537E-03
     2     7     2     1  0.81948725E+01  0.58788016E+00  0.76069923E+01  0.40183581E-01  0.70919037E-01 -0.18749419E+00
     2     7     3     1  0.81948725E+01  0.15463343E+00  0.80402390E+01  0.22875013E-04 -0.65547337E-04  0.47823338E-02
     2     7     4     1  0.81948725E+01  0.16075847E+00  0.80341140E+01  0.29291987E-04 -0.48645383E-02  0.23723942E-02
     2     7     5     1  0.81948725E+01  0.18802648E+00  0.80068460E+01  0.62003943E-01  0.20461660E+00 -0.14190134E+00
     2     7     6     1  0.81948725E+01  0.39452887E-01  0.81554196E+01  0.33663957E-03  0.62923179E-02 -0.17235031E-01
     2     7     7     1  0.81948725E+01  0.44438272E-02  0.81904286E+01  0.88624974E-05  0.29761209E-02  0.72122184E-04
     2     7     8     1  0.81948725E+01 -0.32151245E-01  0.82270237E+01  0.23388373E-04  0.68849148E-04 -0.48356626E-02
     2     8     1     1  0.88645641E+01  0.69517937E+00  0.81693847E+01  0.17504259E-02 -0.25357212E-03  0.41837323E-01
     2     8     2     1  0.88645641E+01  0.58788016E+00  0.82766839E+01  0.18931028E+00  0.40438246E+00  0.16057739E+00
     2     8     3     1  0.88645641E+01  0.15463343E+00  0.87099306E+01  0.11319419E-03  0.10635026E-01  0.30068699E-03
     2     8     4     1  0.88645641E+01  0.16075847E+00  0.87038056E+01  0.28876261E-03 -0.72044015E-02 -0.15390231E-01
     2     8     5     1  0.88645641E+01  0.18802648E+00  0.86765376E+01  0.25939630E-04  0.28350380E-02  0.42310979E-02
     2     8     6     1  0.88645641E+01  0.39452887E-01  0.88251112E+01  0.16919472E-01 -0.12143294E+00 -0.46620943E-01
     2     8     7     1  0.88645641E+01  0.44438272E-02  0.88601202E+01  0.14135409E-01  0.47985582E-02 -0.11879555E+00
     2     8     8     1  0.88645641E+01 -0.32151245E-01  0.88967153E+01  0.11514153E-05  0.10725738E-02  0.31633107E-04
     3     1     1     1  0.62276626E+01  0.95281010E+00  0.52748525E+01  0.34820534E+00  0.37772390E+00  0.45335416E+00
     3     1     2     1  0.62276626E+01  0.79407785E+00  0.54335848E+01  0.17909649E+00 -0.31559828E+00  0.28194719E+00
     3     1     3     1  0.62276626E+01  0.15118916E+00  0.60764734E+01  0.15575083E-04  0.22979501E-03  0.39398322E-02
     3     1     4     1  0.62276626E+01  0.18229917E+00  0.60453634E+01  0.21546883E-03  0.14498418E-01  0.22944947E-02
     3     1     5     1  0.62276626E+01  0.10702637E+00  0.61206362E+01  0.23216539E-01 -0.18698247E-01  0.15121810E+00
     3     1     6     1  0.62276626E+01  0.36498925E-01  0.61911637E+01  0.15532692E+00 -0.14488777E+00  0.36651665E+00
     3     1     7     1  0.62276626E+01 -0.17495632E-01  0.62451582E+01  0.42873052E-03  0.50749491E-02  0.20074248E-01
     3     1     8     1  0.62276626E+01 -0.81739781E-01  0.63094024E+01  0.80258671E-02  0.20946131E-01 -0.87104114E-01
     3     2     1     1  0.64668993E+01  0.95281010E+00  0.55140892E+01  0.74453722E-01  0.26834550E+00  0.49441031E-01
     3     2     2     1  0.64668993E+01  0.79407785E+00  0.56728215E+01  0.13690715E+00 -0.54468256E-01  0.36597863E+00
     3     2     3     1  0.64668993E+01  0.15118916E+00  0.63157101E+01  0.79439499E-04  0.61036410E-02  0.64950032E-02
     3     2     4     1  0.64668993E+01  0.18229917E+00  0.62846001E+01  0.42993775E-04  0.56370921E-02 -0.33491742E-02
     3     2     5     1  0.64668993E+01  0.10702637E+00  0.63598729E+01  0.31868735E+00 -0.30503931E+00 -0.47501407E+00
     3     2     6     1  0.64668993E+01  0.36498925E-01  0.64304004E+01  0.11001930E+00 -0.10354018E+00 -0.31511702E+00
     3     2     7     1  0.64668993E+01 -0.17495632E-01  0.64843949E+01  0.77908797E-03 -0.22570261E-01 -0.16421671E-01
     3     2     8     1  0.64668993E+01 -0.81739781E-01  0.65486391E+01  0.21242763E+00  0.20381121E+00  0.41338677E+00
     3     3     1     1  0.69539063E+01  0.95281010E+00  0.60010962E+01  0.16062403E-02  0.45938191E-02  0.39813781E-01
     3     3     2     1  0.69539063E+01  0.79407785E+00  0.61598285E+01  0.24146870E-03  0.15366410E-01 -0.23113051E-02
     3     3     3     1  0.69539063E+01  0.15118916E+00  0.68027172E+01  0.84394215E-01 -0.14435560E+00  0.25210251E+00
     3     3     4     1  0.69539063E+01  0.18229917E+00  0.67716072E+01  0.32823418E-02  0.42357235E-01  0.38577279E-01
     3     3     5     1  0.69539063E+01  0.10702637E+00  0.68468800E+01  0.11339195E-03  0.68774637E-02 -0.81297256E-02
     3     3     6     1  0.69539063E+01  0.36498925E-01  0.69174074E+01  0.10162689E-04 -0.26023811E-02  0.18412770E-02
     3     3     7     1  0.69539063E+01 -0.17495632E-01  0.69714020E+01  0.13598442E+00  0.12019105E+00 -0.34862378E+00
     3     3     8     1  0.69539063E+01 -0.81739781E-01  0.70356461E+01  0.50970241E-03  0.16438632E-01 -0.15474941E-01
     3     4     1     1  0.70424433E+01  0.95281010E+00  0.60896332E+01  0.45469425E+00  0.61890869E+00  0.26766823E+00
     3     4     2     1  0.70424433E+01  0.79407785E+00  0.62483654E+01  0.95064519E-01  0.11256578E+00 -0.28704262E+00
     3     4     3     1  0.70424433E+01  0.15118916E+00  0.68912541E+01  0.64817540E-04  0.40624056E-02  0.69508561E-02
     3     4     4     1  0.70424433E+01  0.18229917E+00  0.68601441E+01  0.43888661E-04 -0.63056250E-02  0.20316876E-02
     3     4     5     1  0.70424433E+01  0.10702637E+00  0.69354169E+01  0.71295530E-01 -0.90280218E-01 -0.25128671E+00
     3     4     6     1  0.70424433E+01  0.36498925E-01  0.70059443E+01  0.58860856E-02 -0.70279093E-02 -0.76398259E-01
     3     4     7     1  0.70424433E+01 -0.17495632E-01  0.70599389E+01  0.19796595E-03  0.92328267E-02  0.10617008E-01
     3     4     8     1  0.70424433E+01 -0.81739781E-01  0.71241830E+01  0.17395412E-01 -0.30343847E-01 -0.12835367E+00
     3     5     1     1  0.71013777E+01  0.95281010E+00  0.61485676E+01  0.33013677E-02  0.29706842E-01  0.49182022E-01
     3     5     2     1  0.71013777E+01  0.79407785E+00  0.63072998E+01  0.31076624E-03  0.14766992E-01 -0.96281968E-02
     3     5     3     1  0.71013777E+01  0.15118916E+00  0.69501885E+01  0.52199067E-01  0.20892034E-01 -0.22751393E+00
     3     5     4     1  0.71013777E+01  0.18229917E+00  0.69190785E+01  0.12733367E-01 -0.10749830E+00 -0.34314475E-01
     3     5     5     1  0.71013777E+01  0.10702637E+00  0.69943513E+01  0.36669317E-03  0.51904302E-02 -0.18432379E-01
     3     5     6     1  0.71013777E+01  0.36498925E-01  0.70648788E+01  0.71683250E-04 -0.42633946E-02  0.73148286E-02
     3     5     7     1  0.71013777E+01 -0.17495632E-01  0.71188733E+01  0.63146321E-02 -0.76662885E-02 -0.79093996E-01
     3     5     8     1  0.71013777E+01 -0.81739781E-01  0.71831175E+01  0.21419930E-04  0.17481771E-02 -0.42853012E-02
     3     6     1     1  0.73383020E+01  0.95281010E+00  0.63854919E+01  0.54818822E+00  0.49874666E+00 -0.54721111E+00
     3     6     2     1  0.73383020E+01  0.79407785E+00  0.65442241E+01  0.63935512E-02 -0.60912963E-01 -0.51799249E-01
     3     6     3     1  0.73383020E+01  0.15118916E+00  0.71871128E+01  0.13299943E-03  0.11308647E-01 -0.22614015E-02
     3     6     4     1  0.73383020E+01  0.18229917E+00  0.71560028E+01  0.13902170E-05  0.29708624E-04 -0.11787003E-02
     3     6     5     1  0.73383020E+01  0.10702637E+00  0.72312756E+01  0.74569124E-01 -0.27304683E+00  0.38144777E-02
     3     6     6     1  0.73383020E+01  0.36498925E-01  0.73018030E+01  0.14918289E-01  0.11865567E+00  0.28967581E-01
     3     6     7     1  0.73383020E+01 -0.17495632E-01  0.73557976E+01  0.28353945E-05 -0.15586732E-02  0.63712827E-03
