# k =   0.750000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.53841064E+00  -7.31094705E+00   2.27463590E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.76317738E-01   8.47942434E-01  -1.28375303E-01
#    Nb          CH(vbm)          CH(cbm)             diff
    118  -5.39354986E+00  -5.10998414E+00   2.83565718E-01
    119  -5.40069859E+00  -5.11695868E+00   2.83739917E-01
    120  -5.40734312E+00  -5.12607010E+00   2.81273030E-01
    121  -5.41432852E+00  -5.13396012E+00   2.80368400E-01
    122  -5.41958790E+00  -5.13955091E+00   2.80036982E-01
    123  -5.42466546E+00  -5.14642295E+00   2.78242508E-01
    124  -5.43016176E+00  -5.15180569E+00   2.78356062E-01
    125  -5.43377902E+00  -5.15748164E+00   2.76297377E-01
    126  -5.43998122E+00  -5.16337361E+00   2.76607609E-01
    127  -5.44480285E+00  -5.16855364E+00   2.76249206E-01
    128  -5.45295266E+00  -5.17580553E+00   2.77147125E-01
    129  -5.45871930E+00  -5.18292063E+00   2.75798671E-01
    130  -5.46444515E+00  -5.18858465E+00   2.75860497E-01
    131  -5.47161770E+00  -5.19735742E+00   2.74260280E-01
    132  -5.47743830E+00  -5.20552245E+00   2.71915848E-01
    133  -5.48521331E+00  -5.22564208E+00   2.59571228E-01
    134  -5.49291915E+00  -5.23517624E+00   2.57742905E-01
    135  -5.49994210E+00  -5.24232375E+00   2.57618353E-01
    136  -5.50800603E+00  -5.25335185E+00   2.54654175E-01
    137  -5.51637779E+00  -5.26186605E+00   2.54511735E-01
    138  -5.52526931E+00  -5.27494793E+00   2.50321388E-01
    139  -5.53362763E+00  -5.28816461E+00   2.45463025E-01
    140  -5.54342640E+00  -5.29939541E+00   2.44030999E-01
    141  -5.55361727E+00  -5.31095211E+00   2.42665162E-01
    142  -5.56176300E+00  -5.32021495E+00   2.41548056E-01
    143  -5.57102521E+00  -5.33443247E+00   2.36592747E-01
    144  -5.58075531E+00  -5.34639555E+00   2.34359763E-01
    145  -5.58899629E+00  -5.36003348E+00   2.28962810E-01
    146  -5.59789575E+00  -5.37127491E+00   2.26620845E-01
    147  -5.60530903E+00  -5.38158696E+00   2.23722067E-01
    148  -5.61242499E+00  -5.39524135E+00   2.17183641E-01
    149  -5.62087859E+00  -5.40492050E+00   2.15958095E-01
    150  -5.62868583E+00  -5.41170238E+00   2.16983441E-01
    151  -5.63755003E+00  -5.41992140E+00   2.17628635E-01
    152  -5.64626102E+00  -5.43127630E+00   2.14984718E-01
    153  -5.65491964E+00  -5.44239951E+00   2.12520135E-01
    154  -5.66328418E+00  -5.45395987E+00   2.09324308E-01
    155  -5.67158872E+00  -5.46316607E+00   2.08422653E-01
    156  -5.68037440E+00  -5.47104662E+00   2.09327773E-01
    157  -5.68957553E+00  -5.48110589E+00   2.08469641E-01
    158  -5.69756981E+00  -5.48820158E+00   2.09368227E-01
    159  -5.70561060E+00  -5.49684164E+00   2.08768953E-01
    160  -5.71662829E+00  -5.50680899E+00   2.09819297E-01
    161  -5.72366551E+00  -5.51619746E+00   2.07468050E-01
    162  -5.73157829E+00  -5.52978583E+00   2.01792451E-01
    163  -5.73984928E+00  -5.53873969E+00   2.01109591E-01
    164  -5.74774454E+00  -5.54602341E+00   2.01721126E-01
    165  -5.75530114E+00  -5.55294508E+00   2.02356061E-01
    166  -5.76340403E+00  -5.56164385E+00   2.01760181E-01
    167  -5.77085936E+00  -5.57039293E+00   2.00466435E-01
    168  -5.77798953E+00  -5.57821920E+00   1.99770328E-01
    169  -5.78607656E+00  -5.58518749E+00   2.00889074E-01
    170  -5.79319656E+00  -5.59169687E+00   2.01499693E-01
    171  -5.80177190E+00  -5.59677199E+00   2.04999906E-01
    172  -5.80988682E+00  -5.60535427E+00   2.04532550E-01
    173  -5.81718483E+00  -5.61195591E+00   2.05228926E-01
    174  -5.82509848E+00  -5.61736339E+00   2.07735090E-01
    175  -5.83267586E+00  -5.62507578E+00   2.07600079E-01
    176  -5.84101494E+00  -5.63228997E+00   2.08724973E-01
    177  -5.84869662E+00  -5.63861566E+00   2.10080962E-01
    178  -5.85512423E+00  -5.64501310E+00   2.10111131E-01
    179  -5.86254104E+00  -5.65140108E+00   2.11139960E-01
    180  -5.86889637E+00  -5.65657956E+00   2.12316812E-01
    181  -5.87717865E+00  -5.66460313E+00   2.12575521E-01
    182  -5.88487419E+00  -5.67132874E+00   2.13545458E-01
    183  -5.89192014E+00  -5.67953091E+00   2.12389225E-01
    184  -5.89921222E+00  -5.68481900E+00   2.14393218E-01
    185  -5.90777439E+00  -5.69122727E+00   2.16547120E-01
    186  -5.91464679E+00  -5.69698680E+00   2.17659995E-01
    187  -5.92146199E+00  -5.70256892E+00   2.18893067E-01
    188  -5.92788707E+00  -5.70732850E+00   2.20558572E-01
    189  -5.93501937E+00  -5.71321219E+00   2.21807171E-01
    190  -5.94272041E+00  -5.72040799E+00   2.22312416E-01
    191  -5.94968884E+00  -5.72689649E+00   2.22792348E-01
    192  -5.95768106E+00  -5.73213730E+00   2.25543766E-01
    193  -5.96439071E+00  -5.73825851E+00   2.26132202E-01
    194  -5.97267146E+00  -5.74519992E+00   2.27471537E-01
    195  -5.97947924E+00  -5.75034906E+00   2.29130183E-01
    196  -5.98742102E+00  -5.75579257E+00   2.31628447E-01
    197  -5.99493247E+00  -5.76178201E+00   2.33150466E-01
    198  -6.00508687E+00  -5.76910878E+00   2.35978093E-01
    199  -6.01325811E+00  -5.77496485E+00   2.38293261E-01
    200  -6.02004512E+00  -5.78031877E+00   2.39726351E-01
    201  -6.02856544E+00  -5.78788840E+00   2.40677042E-01
    202  -6.03755702E+00  -5.79437048E+00   2.43186545E-01
    203  -6.04588885E+00  -5.80249931E+00   2.43389539E-01
    204  -6.05254658E+00  -5.80796987E+00   2.44576715E-01
    205  -6.05918671E+00  -5.81364304E+00   2.45543670E-01
    206  -6.06781696E+00  -5.81962676E+00   2.48190193E-01
    207  -6.07382775E+00  -5.82412954E+00   2.49698208E-01
    208  -6.07997159E+00  -5.82951596E+00   2.50455636E-01
    209  -6.08655890E+00  -5.83546603E+00   2.51092872E-01
    210  -6.09228015E+00  -5.83982223E+00   2.52457914E-01
    211  -6.09810054E+00  -5.84459666E+00   2.53503876E-01
    212  -6.10503080E+00  -5.85030290E+00   2.54727898E-01
    213  -6.11078521E+00  -5.85480013E+00   2.55985074E-01
    214  -6.11685339E+00  -5.86020337E+00   2.56650015E-01
    215  -6.12303129E+00  -5.86414779E+00   2.58883496E-01
    216  -6.12902840E+00  -5.86872483E+00   2.60303561E-01
    217  -6.13660047E+00  -5.87387781E+00   2.62722663E-01
    218  -6.14261330E+00  -5.87908974E+00   2.63523563E-01
    219  -6.14869031E+00  -5.88374110E+00   2.64949211E-01
    220  -6.15368343E+00  -5.88826581E+00   2.65417616E-01
    221  -6.15910419E+00  -5.89299206E+00   2.66112129E-01
    222  -6.16398033E+00  -5.89685924E+00   2.67121093E-01
    223  -6.16973391E+00  -5.90157089E+00   2.68163024E-01
    224  -6.17548433E+00  -5.90621382E+00   2.69270516E-01
    225  -6.18089438E+00  -5.91075707E+00   2.70137308E-01
    226  -6.18623805E+00  -5.91470211E+00   2.71535937E-01
    227  -6.19209030E+00  -5.91909162E+00   2.72998680E-01
    228  -6.19705078E+00  -5.92403498E+00   2.73015798E-01
    229  -6.20186811E+00  -5.92832397E+00   2.73544137E-01
    230  -6.20700102E+00  -5.93325331E+00   2.73747711E-01
    231  -6.21267426E+00  -5.93787730E+00   2.74796960E-01
    232  -6.21711080E+00  -5.94168037E+00   2.75430430E-01
    233  -6.22289754E+00  -5.94620220E+00   2.76695344E-01
    234  -6.22788230E+00  -5.95080165E+00   2.77080650E-01
    235  -6.23283699E+00  -5.95462949E+00   2.78207497E-01
    236  -6.23793524E+00  -5.95885821E+00   2.79077028E-01
    237  -6.24185190E+00  -5.96310163E+00   2.78750266E-01
    238  -6.24686836E+00  -5.96712365E+00   2.79744719E-01
    239  -6.25128644E+00  -5.97137785E+00   2.79908596E-01
    240  -6.25661112E+00  -5.97542590E+00   2.81185218E-01
    241  -6.26096910E+00  -5.97909921E+00   2.81869895E-01
    242  -6.26508808E+00  -5.98313937E+00   2.81948703E-01
    243  -6.26957114E+00  -5.98772358E+00   2.81847560E-01
    244  -6.27527249E+00  -5.99219527E+00   2.83077220E-01
    245  -6.27993470E+00  -5.99712328E+00   2.82811418E-01
    246  -6.28455601E+00  -6.00204723E+00   2.82508781E-01
    247  -6.28924249E+00  -6.00621066E+00   2.83031829E-01
    248  -6.29423114E+00  -6.00930541E+00   2.84925728E-01
    249  -6.29857610E+00  -6.01374545E+00   2.84830648E-01
    250  -6.30200433E+00  -6.01757326E+00   2.84431071E-01
    251  -6.30576159E+00  -6.02147105E+00   2.84290547E-01
    252  -6.31050997E+00  -6.02647726E+00   2.84032707E-01
    253  -6.31446217E+00  -6.03026396E+00   2.84198210E-01
    254  -6.31857156E+00  -6.03449299E+00   2.84078574E-01
    255  -6.32307513E+00  -6.03973986E+00   2.83335276E-01
    256  -6.32750577E+00  -6.04396986E+00   2.83535916E-01
    257  -6.33151595E+00  -6.04824260E+00   2.83273357E-01
    258  -6.33518008E+00  -6.05245569E+00   2.82724392E-01
    259  -6.33934275E+00  -6.05622429E+00   2.83118461E-01
    260  -6.34314469E+00  -6.05939721E+00   2.83747475E-01
    261  -6.34702121E+00  -6.06324572E+00   2.83775497E-01
    262  -6.35159110E+00  -6.06639283E+00   2.85198268E-01
    263  -6.35624486E+00  -6.07053312E+00   2.85711737E-01
    264  -6.36064320E+00  -6.07363871E+00   2.87004489E-01
    265  -6.36428346E+00  -6.07741349E+00   2.86869968E-01
    266  -6.36818489E+00  -6.08160369E+00   2.86581201E-01
    267  -6.37207938E+00  -6.08555790E+00   2.86521485E-01
    268  -6.37560178E+00  -6.08893376E+00   2.86668030E-01
    269  -6.37894732E+00  -6.09187756E+00   2.87069759E-01
    270  -6.38296320E+00  -6.09479906E+00   2.88164145E-01
    271  -6.38622134E+00  -6.09763044E+00   2.88590903E-01
    272  -6.38968058E+00  -6.10026988E+00   2.89410707E-01
    273  -6.39281639E+00  -6.10305779E+00   2.89758606E-01
    274  -6.39675893E+00  -6.10603072E+00   2.90728206E-01
    275  -6.40101964E+00  -6.10936034E+00   2.91659305E-01
    276  -6.40490387E+00  -6.11245819E+00   2.92445680E-01
    277  -6.40865586E+00  -6.11509248E+00   2.93563376E-01
    278  -6.41314676E+00  -6.11793659E+00   2.95210170E-01
    279  -6.41704051E+00  -6.12085253E+00   2.96187981E-01
    280  -6.42084881E+00  -6.12349591E+00   2.97352892E-01
    281  -6.42466817E+00  -6.12578719E+00   2.98880975E-01
    282  -6.42875515E+00  -6.12847118E+00   3.00283968E-01
    283  -6.43217081E+00  -6.13128356E+00   3.00887251E-01
    284  -6.43615272E+00  -6.13412628E+00   3.02026433E-01
    285  -6.43946529E+00  -6.13671527E+00   3.02750022E-01
    286  -6.44304142E+00  -6.13964187E+00   3.03399549E-01
    287  -6.44664033E+00  -6.14251863E+00   3.04121702E-01
    288  -6.45008210E+00  -6.14535060E+00   3.04731507E-01
    289  -6.45397800E+00  -6.14795382E+00   3.06024175E-01
    290  -6.45714723E+00  -6.15066526E+00   3.06481974E-01
    291  -6.46050555E+00  -6.15346857E+00   3.07036981E-01
    292  -6.46362425E+00  -6.15622591E+00   3.07398334E-01
    293  -6.46770782E+00  -6.15877775E+00   3.08930063E-01
    294  -6.47097496E+00  -6.16173575E+00   3.09239204E-01
    295  -6.47407245E+00  -6.16455167E+00   3.09520781E-01
    296  -6.47703147E+00  -6.16689301E+00   3.10138454E-01
    297  -6.47990215E+00  -6.16923431E+00   3.10667844E-01
    298  -6.48265980E+00  -6.17176739E+00   3.10892413E-01
    299  -6.48582252E+00  -6.17483947E+00   3.10983045E-01
    300  -6.48873469E+00  -6.17761036E+00   3.11124324E-01
# k =   0.750000   0.250000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.46070479E+00  -6.91681765E+00   5.43887139E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.58432385E-01   7.43660202E-01  -2.14772183E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -7.41309819E-04  -1.37898413E-03  -6.37674313E-04
      2  -1.47990312E-03  -2.78805977E-03  -1.30815665E-03
      3  -2.29250929E-03  -4.22356560E-03  -1.93105632E-03
      4  -3.10324203E-03  -5.70504099E-03  -2.60179897E-03
      5  -4.86512772E-02  -3.36704490E-02   1.49808282E-02
      6  -8.49787018E-02  -7.49121527E-02   1.00665491E-02
      7  -9.14259232E-02  -2.02243933E-01  -1.10818010E-01
      8  -9.77116175E-02  -3.08001861E-01  -2.10290243E-01
      9  -1.01626166E-01  -4.33693556E-01  -3.32067390E-01
     10  -1.08661333E-01  -5.58523842E-01  -4.49862510E-01
     11  -1.12696891E-01  -6.72586109E-01  -5.59889218E-01
     12  -1.20821904E-01  -7.92079126E-01  -6.71257222E-01
     13  -1.29463010E-01  -7.97293455E-01  -6.67830445E-01
     14  -1.39886261E-01  -8.02864288E-01  -6.62978027E-01
     15  -1.41244311E-01  -8.03990962E-01  -6.62746651E-01
     16  -1.42455699E-01  -8.05116184E-01  -6.62660485E-01
     17  -2.53972108E-01  -8.99244143E-01  -6.45272036E-01
     18  -3.60647757E-01  -1.00084401E+00  -6.40196255E-01
     19  -3.96019300E-01  -1.01005482E+00  -6.14035520E-01
     20  -4.35743704E-01  -1.01901418E+00  -5.83270478E-01
     21  -4.79099681E-01  -1.03226271E+00  -5.53163029E-01
     22  -5.39147076E-01  -1.05067460E+00  -5.11527524E-01
     23  -7.23913143E-01  -1.07598498E+00  -3.52071833E-01
     24  -9.68075028E-01  -1.10155088E+00  -1.33475854E-01
     25  -1.01347081E+00  -1.10701365E+00  -9.35428354E-02
     26  -1.03508048E+00  -1.11018859E+00  -7.51081138E-02
     27  -1.04366690E+00  -1.11213212E+00  -6.84652190E-02
     28  -1.04834356E+00  -1.11367351E+00  -6.53299522E-02
     29  -1.04986889E+00  -1.11515579E+00  -6.52869030E-02
     30  -1.05140512E+00  -1.11659854E+00  -6.51934153E-02
     31  -1.05299819E+00  -1.11936178E+00  -6.63635922E-02
     32  -1.05442376E+00  -1.12170132E+00  -6.72775599E-02
     33  -1.05630602E+00  -1.12459492E+00  -6.82889025E-02
     34  -1.05792006E+00  -1.12698174E+00  -6.90616833E-02
     35  -1.06016374E+00  -1.12847710E+00  -6.83133640E-02
     36  -1.06186381E+00  -1.12928244E+00  -6.74186299E-02
     37  -1.11222081E+00  -1.23220354E+00  -1.19982737E-01
     38  -1.14041369E+00  -1.28723782E+00  -1.46824132E-01
     39  -1.21252238E+00  -1.42280519E+00  -2.10282810E-01
     40  -1.34353718E+00  -1.64380256E+00  -3.00265383E-01
     41  -1.38031763E+00  -1.70358231E+00  -3.23264675E-01
     42  -1.39909278E+00  -1.73322070E+00  -3.34127924E-01
     43  -1.40276348E+00  -1.73655788E+00  -3.33794401E-01
     44  -1.40459740E+00  -1.73768994E+00  -3.33092540E-01
     45  -1.40709517E+00  -1.74060382E+00  -3.33508654E-01
     46  -1.40907264E+00  -1.74326845E+00  -3.34195812E-01
     47  -1.41673671E+00  -1.74624408E+00  -3.29507367E-01
     48  -1.42223789E+00  -1.74886840E+00  -3.26630512E-01
     49  -1.42540010E+00  -1.75094966E+00  -3.25549566E-01
     50  -1.42925262E+00  -1.75356400E+00  -3.24311384E-01
     51  -1.43412386E+00  -1.75534261E+00  -3.21218753E-01
     52  -1.43932659E+00  -1.75697105E+00  -3.17644468E-01
     53  -1.44285112E+00  -1.75796097E+00  -3.15109852E-01
     54  -1.44588741E+00  -1.75918561E+00  -3.13298199E-01
     55  -1.45043424E+00  -1.76775427E+00  -3.17320035E-01
     56  -1.45294933E+00  -1.77350496E+00  -3.20555634E-01
     57  -1.45582926E+00  -1.77526012E+00  -3.19430868E-01
     58  -1.45780840E+00  -1.77768021E+00  -3.19871805E-01
     59  -1.54535740E+00  -1.97542958E+00  -4.30072178E-01
     60  -1.64921667E+00  -2.00400855E+00  -3.54791884E-01
     61  -1.88195289E+00  -2.06986499E+00  -1.87912092E-01
     62  -2.14431687E+00  -2.11410770E+00   3.02091643E-02
     63  -2.19969884E+00  -2.16817748E+00   3.15213615E-02
     64  -2.22895575E+00  -2.21870986E+00   1.02458958E-02
     65  -2.24782598E+00  -2.23469187E+00   1.31341069E-02
     66  -2.26147240E+00  -2.24965890E+00   1.18134994E-02
     67  -2.27009952E+00  -2.28601869E+00  -1.59191719E-02
     68  -2.29395628E+00  -2.31085920E+00  -1.69029175E-02
     69  -2.31225833E+00  -2.32615348E+00  -1.38951559E-02
     70  -2.36986037E+00  -2.34306824E+00   2.67921327E-02
     71  -2.45762552E+00  -2.35575650E+00   1.01869029E-01
     72  -2.55270191E+00  -2.36758177E+00   1.85120141E-01
     73  -2.60407984E+00  -2.37271220E+00   2.31367640E-01
     74  -2.62974860E+00  -2.39779261E+00   2.31955986E-01
     75  -2.65287551E+00  -2.44307207E+00   2.09803441E-01
     76  -2.67453080E+00  -2.47182860E+00   2.02702199E-01
     77  -2.69815146E+00  -2.48589276E+00   2.12258705E-01
     78  -2.72970511E+00  -2.49324383E+00   2.36461280E-01
     79  -2.76310316E+00  -2.50834684E+00   2.54756324E-01
     80  -2.79317792E+00  -2.53836949E+00   2.54808435E-01
     81  -3.36734245E+00  -2.59131654E+00   7.76025912E-01
     82  -4.69021088E+00  -2.65340832E+00   2.03680255E+00
     83  -4.74614530E+00  -4.16318699E+00   5.82958307E-01
     84  -4.81015976E+00  -4.69738054E+00   1.12779220E-01
     85  -4.86297075E+00  -4.72772841E+00   1.35242338E-01
     86  -4.90184884E+00  -4.74835487E+00   1.53493974E-01
     87  -4.93081430E+00  -4.77042418E+00   1.60390116E-01
     88  -4.96973462E+00  -4.80396796E+00   1.65766662E-01
     89  -4.99544750E+00  -4.81689996E+00   1.78547536E-01
     90  -5.02012982E+00  -4.83089160E+00   1.89238221E-01
     91  -5.04795607E+00  -4.85460621E+00   1.93349860E-01
     92  -5.06298813E+00  -4.86818414E+00   1.94803993E-01
     93  -5.08009401E+00  -4.88453134E+00   1.95562665E-01
     94  -5.09460028E+00  -4.89852213E+00   1.96078152E-01
     95  -5.10977992E+00  -4.91030094E+00   1.99478980E-01
     96  -5.12382395E+00  -4.92641859E+00   1.97405353E-01
     97  -5.14403693E+00  -4.93640546E+00   2.07631477E-01
     98  -5.16255628E+00  -4.94715954E+00   2.15396741E-01
     99  -5.17469978E+00  -4.95429001E+00   2.20409770E-01
    100  -5.18820352E+00  -4.96493946E+00   2.23264060E-01
    101  -5.20721044E+00  -4.97403967E+00   2.33170772E-01
    102  -5.21996719E+00  -4.98465226E+00   2.35314927E-01
    103  -5.23199944E+00  -4.99289217E+00   2.39107277E-01
    104  -5.24518147E+00  -5.00132746E+00   2.43854007E-01
    105  -5.25563793E+00  -5.00949996E+00   2.46137977E-01
    106  -5.26613686E+00  -5.01726736E+00   2.48869495E-01
    107  -5.27978665E+00  -5.02707556E+00   2.52711096E-01
    108  -5.29301781E+00  -5.03537777E+00   2.57640041E-01
    109  -5.30839741E+00  -5.04122828E+00   2.67169129E-01
    110  -5.32522337E+00  -5.04797425E+00   2.77249117E-01
    111  -5.34112919E+00  -5.05425520E+00   2.86873996E-01
    112  -5.35183256E+00  -5.06137354E+00   2.90459017E-01
    113  -5.36040040E+00  -5.06760171E+00   2.92798691E-01
    114  -5.36884035E+00  -5.07540198E+00   2.93438368E-01
    115  -5.37765854E+00  -5.08260086E+00   2.95057681E-01
    116  -5.38588712E+00  -5.08967479E+00   2.96212331E-01
    117  -5.39357910E+00  -5.09797820E+00   2.95600905E-01
    118  -5.40118213E+00  -5.10671552E+00   2.94466607E-01
    119  -5.40858153E+00  -5.11376891E+00   2.94812621E-01
    120  -5.41516989E+00  -5.12295166E+00   2.92218234E-01
    121  -5.42216555E+00  -5.13083975E+00   2.91325800E-01
    122  -5.42739747E+00  -5.13640848E+00   2.90988993E-01
    123  -5.43234375E+00  -5.14327277E+00   2.89070982E-01
    124  -5.43784324E+00  -5.14870537E+00   2.89137872E-01
    125  -5.44146440E+00  -5.15429386E+00   2.87170532E-01
    126  -5.44768800E+00  -5.16012116E+00   2.87566840E-01
    127  -5.45248927E+00  -5.16531520E+00   2.87174067E-01
    128  -5.46056630E+00  -5.17254205E+00   2.88024257E-01
    129  -5.46626514E+00  -5.17973892E+00   2.86526217E-01
    130  -5.47213149E+00  -5.18545280E+00   2.86678692E-01
    131  -5.47929247E+00  -5.19430393E+00   2.84988544E-01
    132  -5.48514063E+00  -5.20250065E+00   2.82639984E-01
    133  -5.49289353E+00  -5.22247981E+00   2.70413720E-01
    134  -5.50062709E+00  -5.23204964E+00   2.68577456E-01
    135  -5.50762986E+00  -5.23918860E+00   2.68441258E-01
    136  -5.51571817E+00  -5.25020135E+00   2.65516815E-01
    137  -5.52413256E+00  -5.25877726E+00   2.65355297E-01
    138  -5.53295769E+00  -5.27183130E+00   2.61126389E-01
    139  -5.54125914E+00  -5.28503927E+00   2.56219870E-01
    140  -5.55100342E+00  -5.29625893E+00   2.54744493E-01
    141  -5.56118739E+00  -5.30781993E+00   2.53367452E-01
    142  -5.56936852E+00  -5.31702427E+00   2.52344259E-01
    143  -5.57864655E+00  -5.33122748E+00   2.47419070E-01
    144  -5.58832144E+00  -5.34319893E+00   2.45122506E-01
    145  -5.59652677E+00  -5.35690731E+00   2.39619464E-01
    146  -5.60543784E+00  -5.36815192E+00   2.37285927E-01
    147  -5.61283155E+00  -5.37843214E+00   2.34399406E-01
    148  -5.61987974E+00  -5.39205110E+00   2.27828641E-01
    149  -5.62832047E+00  -5.40172138E+00   2.26599094E-01
    150  -5.63608607E+00  -5.40852274E+00   2.27563329E-01
    151  -5.64504450E+00  -5.41667989E+00   2.28364606E-01
    152  -5.65373057E+00  -5.42807097E+00   2.25659600E-01
    153  -5.66243511E+00  -5.43916380E+00   2.23271309E-01
    154  -5.67089819E+00  -5.45070237E+00   2.20195820E-01
    155  -5.67925603E+00  -5.45989179E+00   2.19364247E-01
    156  -5.68816475E+00  -5.46776600E+00   2.20398750E-01
    157  -5.69741431E+00  -5.47786580E+00   2.19548501E-01
    158  -5.70546906E+00  -5.48499286E+00   2.20476193E-01
    159  -5.71355858E+00  -5.49361327E+00   2.19945302E-01
    160  -5.72463950E+00  -5.50357743E+00   2.21062072E-01
    161  -5.73173020E+00  -5.51296917E+00   2.18761036E-01
    162  -5.73966845E+00  -5.52656698E+00   2.13101472E-01
    163  -5.74802207E+00  -5.53552987E+00   2.12492201E-01
    164  -5.75595517E+00  -5.54282846E+00   2.13126713E-01
    165  -5.76358141E+00  -5.54974257E+00   2.13838840E-01
    166  -5.77175202E+00  -5.55842743E+00   2.13324590E-01
    167  -5.77924415E+00  -5.56716979E+00   2.12074359E-01
    168  -5.78640806E+00  -5.57499436E+00   2.11413692E-01
    169  -5.79455282E+00  -5.58195445E+00   2.12598361E-01
    170  -5.80179180E+00  -5.58846791E+00   2.13323888E-01
    171  -5.81047642E+00  -5.59351717E+00   2.16959250E-01
    172  -5.81865465E+00  -5.60207206E+00   2.16582589E-01
    173  -5.82602917E+00  -5.60865324E+00   2.17375928E-01
    174  -5.83400420E+00  -5.61404131E+00   2.19962894E-01
    175  -5.84164983E+00  -5.62176073E+00   2.19889094E-01
    176  -5.85012063E+00  -5.62896788E+00   2.21152746E-01
    177  -5.85789453E+00  -5.63527537E+00   2.22619153E-01
    178  -5.86434407E+00  -5.64168321E+00   2.22660855E-01
    179  -5.87177628E+00  -5.64805672E+00   2.23719559E-01
    180  -5.87818241E+00  -5.65323307E+00   2.24949340E-01
    181  -5.88656300E+00  -5.66123898E+00   2.25324024E-01
    182  -5.89430590E+00  -5.66794680E+00   2.26359104E-01
    183  -5.90141689E+00  -5.67612546E+00   2.25291434E-01
    184  -5.90879236E+00  -5.68140593E+00   2.27386433E-01
    185  -5.91739255E+00  -5.68780188E+00   2.29590664E-01
    186  -5.92432188E+00  -5.69354370E+00   2.30778181E-01
    187  -5.93124214E+00  -5.69910515E+00   2.32136992E-01
    188  -5.93774921E+00  -5.70385201E+00   2.33897202E-01
    189  -5.94495166E+00  -5.70972607E+00   2.35225589E-01
    190  -5.95272195E+00  -5.71693133E+00   2.35790618E-01
    191  -5.95974835E+00  -5.72340570E+00   2.36342650E-01
    192  -5.96789274E+00  -5.72863204E+00   2.39260696E-01
    193  -5.97463866E+00  -5.73474541E+00   2.39893253E-01
    194  -5.98301103E+00  -5.74166888E+00   2.41342151E-01
    195  -5.98991554E+00  -5.74679851E+00   2.43117022E-01
    196  -5.99793463E+00  -5.75222574E+00   2.45708887E-01
    197  -6.00549890E+00  -5.75820895E+00   2.47289952E-01
    198  -6.01572659E+00  -5.76550935E+00   2.50217238E-01
    199  -6.02396418E+00  -5.77134007E+00   2.52624113E-01
    200  -6.03082749E+00  -5.77668954E+00   2.54137952E-01
    201  -6.03938906E+00  -5.78423755E+00   2.55151507E-01
    202  -6.04843071E+00  -5.79071517E+00   2.57715540E-01
    203  -6.05679715E+00  -5.79881653E+00   2.57980623E-01
    204  -6.06350627E+00  -5.80427751E+00   2.59228760E-01
    205  -6.07020065E+00  -5.80993702E+00   2.60263634E-01
    206  -6.07885448E+00  -5.81590251E+00   2.62951960E-01
    207  -6.08490598E+00  -5.82039729E+00   2.64508688E-01
    208  -6.09109864E+00  -5.82577077E+00   2.65327862E-01
    209  -6.09773678E+00  -5.83169926E+00   2.66037522E-01
    210  -6.10351927E+00  -5.83604328E+00   2.67475986E-01
    211  -6.10936093E+00  -5.84080833E+00   2.68552594E-01
    212  -6.11632124E+00  -5.84649998E+00   2.69821260E-01
    213  -6.12211029E+00  -5.85098581E+00   2.71124480E-01
    214  -6.12819014E+00  -5.85638330E+00   2.71806843E-01
    215  -6.13442067E+00  -5.86032081E+00   2.74099853E-01
    216  -6.14045238E+00  -5.86488960E+00   2.75562778E-01
    217  -6.14806902E+00  -5.87003095E+00   2.78038072E-01
    218  -6.15411148E+00  -5.87523051E+00   2.78880968E-01
    219  -6.16021294E+00  -5.87987818E+00   2.80334761E-01
    220  -6.16523336E+00  -5.88439019E+00   2.80843162E-01
    221  -6.17068439E+00  -5.88910650E+00   2.81577892E-01
    222  -6.17560047E+00  -5.89296333E+00   2.82637144E-01
    223  -6.18138099E+00  -5.89765655E+00   2.83724441E-01
    224  -6.18713437E+00  -5.90229392E+00   2.84840450E-01
    225  -6.19255464E+00  -5.90682887E+00   2.85725763E-01
    226  -6.19789026E+00  -5.91076681E+00   2.87123448E-01
    227  -6.20376258E+00  -5.91514391E+00   2.88618664E-01
    228  -6.20876670E+00  -5.92008514E+00   2.88681563E-01
    229  -6.21363591E+00  -5.92436382E+00   2.89272087E-01
    230  -6.21879729E+00  -5.92929047E+00   2.89506825E-01
    231  -6.22450576E+00  -5.93390530E+00   2.90600465E-01
    232  -6.22896657E+00  -5.93770710E+00   2.91259462E-01
    233  -6.23478526E+00  -5.94221756E+00   2.92567697E-01
    234  -6.23978117E+00  -5.94680786E+00   2.92973307E-01
    235  -6.24475098E+00  -5.95062622E+00   2.94124753E-01
    236  -6.24987957E+00  -5.95484981E+00   2.95029769E-01
    237  -6.25380126E+00  -5.95908721E+00   2.94714044E-01
