# k =   0.250000  -0.000000  -0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.53884461E+00  -7.31094025E+00   2.27904361E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.76322792E-01   8.47958932E-01  -1.28363860E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     47  -1.36758603E+00  -1.73152248E+00  -3.63936445E-01
     48  -1.37252284E+00  -1.73502104E+00  -3.62498207E-01
     49  -1.37638833E+00  -1.73780072E+00  -3.61412390E-01
     50  -1.38132019E+00  -1.74072003E+00  -3.59399844E-01
     51  -1.38675293E+00  -1.74309335E+00  -3.56340417E-01
     52  -1.39312967E+00  -1.74503472E+00  -3.51905050E-01
     53  -1.39743593E+00  -1.74644405E+00  -3.49008121E-01
     54  -1.40272116E+00  -1.74774028E+00  -3.45019122E-01
     55  -1.40781713E+00  -1.75397442E+00  -3.46157289E-01
     56  -1.41070736E+00  -1.75854803E+00  -3.47840672E-01
     57  -1.41356865E+00  -1.76078296E+00  -3.47214308E-01
     58  -1.41600305E+00  -1.76317573E+00  -3.47172680E-01
     59  -1.46095443E+00  -1.87492802E+00  -4.13973586E-01
     60  -1.63152257E+00  -1.91036252E+00  -2.78839960E-01
     61  -1.84779562E+00  -1.99154638E+00  -1.43750764E-01
     62  -2.07076886E+00  -2.05947308E+00   1.12957796E-02
     63  -2.11932174E+00  -2.08466733E+00   3.46544044E-02
     64  -2.15121232E+00  -2.12745864E+00   2.37536799E-02
     65  -2.17104394E+00  -2.14189010E+00   2.91538421E-02
     66  -2.18879933E+00  -2.15656020E+00   3.22391327E-02
     67  -2.19863269E+00  -2.18086065E+00   1.77720412E-02
     68  -2.22430720E+00  -2.20219593E+00   2.21112749E-02
     69  -2.24173697E+00  -2.21378475E+00   2.79522247E-02
     70  -2.30294151E+00  -2.22998332E+00   7.29581933E-02
     71  -2.36355441E+00  -2.24322860E+00   1.20325807E-01
     72  -2.50029632E+00  -2.25428713E+00   2.46009187E-01
     73  -2.56767938E+00  -2.26017290E+00   3.07506483E-01
     74  -2.59941623E+00  -2.29868363E+00   3.00732605E-01
     75  -2.62843384E+00  -2.35720896E+00   2.71224879E-01
     76  -2.65784722E+00  -2.36953339E+00   2.88313834E-01
     77  -2.68394474E+00  -2.37634830E+00   3.07596438E-01
     78  -2.71394827E+00  -2.40138555E+00   3.12562724E-01
     79  -2.74717040E+00  -2.46467021E+00   2.82500188E-01
     80  -2.77979512E+00  -2.51232139E+00   2.67473732E-01
     81  -3.26198873E+00  -2.57416390E+00   6.87824828E-01
     82  -4.68065039E+00  -2.64904572E+00   2.03160467E+00
     83  -4.73502945E+00  -4.15016973E+00   5.84859720E-01
     84  -4.80012677E+00  -4.64177033E+00   1.58356441E-01
     85  -4.85403920E+00  -4.66840961E+00   1.85629593E-01
     86  -4.88812928E+00  -4.69075231E+00   1.97376974E-01
     87  -4.90924491E+00  -4.71444675E+00   1.94798156E-01
     88  -4.94089417E+00  -4.74875660E+00   1.92137571E-01
     89  -4.96313175E+00  -4.76296341E+00   2.00168343E-01
     90  -4.98995202E+00  -4.77956792E+00   2.10384100E-01
     91  -5.01223626E+00  -4.80343960E+00   2.08796658E-01
     92  -5.02377101E+00  -4.82075797E+00   2.03013040E-01
     93  -5.04044610E+00  -4.83826512E+00   2.02180980E-01
     94  -5.05413226E+00  -4.85572281E+00   1.98409451E-01
     95  -5.06755052E+00  -4.87096315E+00   1.96587366E-01
     96  -5.08105400E+00  -4.89207217E+00   1.88981825E-01
     97  -5.09944895E+00  -4.90498422E+00   1.94464727E-01
     98  -5.11505859E+00  -4.91691772E+00   1.98140869E-01
     99  -5.12678988E+00  -4.92449406E+00   2.02295820E-01
    100  -5.14035333E+00  -4.93417236E+00   2.06180969E-01
    101  -5.15932563E+00  -4.94500685E+00   2.14318782E-01
    102  -5.17211069E+00  -4.95644021E+00   2.15670482E-01
    103  -5.18423810E+00  -4.96630617E+00   2.17931932E-01
    104  -5.19703671E+00  -4.97491123E+00   2.22125480E-01
    105  -5.20765680E+00  -4.98353484E+00   2.24121967E-01
    106  -5.21863731E+00  -4.99214622E+00   2.26491092E-01
    107  -5.23164328E+00  -5.00301439E+00   2.28628891E-01
    108  -5.24606822E+00  -5.01199255E+00   2.34075671E-01
    109  -5.26152959E+00  -5.01991585E+00   2.41613733E-01
    110  -5.27847356E+00  -5.02712027E+00   2.51353293E-01
    111  -5.29602493E+00  -5.03475283E+00   2.61272097E-01
    112  -5.30763452E+00  -5.04136079E+00   2.66273734E-01
    113  -5.31616796E+00  -5.04773250E+00   2.68435458E-01
    114  -5.32491817E+00  -5.05526058E+00   2.69657597E-01
    115  -5.33391970E+00  -5.06336614E+00   2.70553556E-01
    116  -5.34282911E+00  -5.06994057E+00   2.72888537E-01
    117  -5.35131203E+00  -5.07800761E+00   2.73304428E-01
    118  -5.35945396E+00  -5.08731890E+00   2.72135057E-01
    119  -5.36684835E+00  -5.09451870E+00   2.72329647E-01
    120  -5.37389213E+00  -5.10450894E+00   2.69383187E-01
    121  -5.38068853E+00  -5.11374690E+00   2.66941635E-01
    122  -5.38582326E+00  -5.12009021E+00   2.65733050E-01
    123  -5.39095777E+00  -5.12713044E+00   2.63827334E-01
    124  -5.39642263E+00  -5.13393214E+00   2.62490486E-01
    125  -5.39992728E+00  -5.13954635E+00   2.60380934E-01
    126  -5.40538417E+00  -5.14690287E+00   2.58481301E-01
    127  -5.41013821E+00  -5.15203367E+00   2.58104542E-01
    128  -5.41721939E+00  -5.16184033E+00   2.55379054E-01
    129  -5.42254818E+00  -5.16954038E+00   2.53007800E-01
    130  -5.42810255E+00  -5.17603655E+00   2.52065999E-01
    131  -5.43471992E+00  -5.18577738E+00   2.48942542E-01
    132  -5.44033294E+00  -5.19352841E+00   2.46804530E-01
    133  -5.44806791E+00  -5.20751168E+00   2.40556231E-01
    134  -5.45561836E+00  -5.21548711E+00   2.40131254E-01
    135  -5.46221538E+00  -5.22284999E+00   2.39365397E-01
    136  -5.46978088E+00  -5.23480652E+00   2.34974354E-01
    137  -5.47728625E+00  -5.24354779E+00   2.33738458E-01
    138  -5.48499738E+00  -5.25721911E+00   2.27778275E-01
    139  -5.49275177E+00  -5.26871476E+00   2.24037010E-01
    140  -5.50225217E+00  -5.28035799E+00   2.21894178E-01
    141  -5.51194851E+00  -5.29075337E+00   2.21195140E-01
    142  -5.51949459E+00  -5.29937325E+00   2.20121330E-01
    143  -5.52812309E+00  -5.31120078E+00   2.16922306E-01
    144  -5.53809475E+00  -5.32316919E+00   2.14925560E-01
    145  -5.54624154E+00  -5.33454739E+00   2.11694154E-01
    146  -5.55462735E+00  -5.34470272E+00   2.09924631E-01
    147  -5.56202383E+00  -5.35531621E+00   2.06707622E-01
    148  -5.56957974E+00  -5.36742241E+00   2.02157329E-01
    149  -5.57812586E+00  -5.37676171E+00   2.01364157E-01
    150  -5.58609732E+00  -5.38314988E+00   2.02947435E-01
    151  -5.59535879E+00  -5.39124227E+00   2.04116524E-01
    152  -5.60415429E+00  -5.40142048E+00   2.02733807E-01
    153  -5.61315870E+00  -5.41228468E+00   2.00874019E-01
    154  -5.62219633E+00  -5.42331901E+00   1.98877319E-01
    155  -5.63066721E+00  -5.43123809E+00   1.99429120E-01
    156  -5.64001789E+00  -5.43929600E+00   2.00721893E-01
    157  -5.64964943E+00  -5.44966114E+00   1.99988291E-01
    158  -5.65799845E+00  -5.45690872E+00   2.01089724E-01
    159  -5.66580560E+00  -5.46623235E+00   1.99573247E-01
    160  -5.67650789E+00  -5.47713040E+00   1.99377487E-01
    161  -5.68339610E+00  -5.48724513E+00   1.96150971E-01
    162  -5.69045904E+00  -5.49970299E+00   1.90756045E-01
    163  -5.69851713E+00  -5.50851319E+00   1.90003938E-01
    164  -5.70627297E+00  -5.51611034E+00   1.90162623E-01
    165  -5.71393484E+00  -5.52331675E+00   1.90618091E-01
    166  -5.72185621E+00  -5.53235537E+00   1.89500845E-01
    167  -5.72937829E+00  -5.54141684E+00   1.87961452E-01
    168  -5.73647076E+00  -5.54895390E+00   1.87516863E-01
    169  -5.74397015E+00  -5.55654849E+00   1.87421655E-01
    170  -5.75182326E+00  -5.56351883E+00   1.88304430E-01
    171  -5.76041869E+00  -5.56901283E+00   1.91405856E-01
    172  -5.76895234E+00  -5.57759621E+00   1.91356132E-01
    173  -5.77638958E+00  -5.58415013E+00   1.92239453E-01
    174  -5.78492743E+00  -5.58950813E+00   1.95419300E-01
    175  -5.79247766E+00  -5.59685341E+00   1.95624251E-01
    176  -5.80134481E+00  -5.60391987E+00   1.97424941E-01
    177  -5.80938336E+00  -5.61005636E+00   1.99327002E-01
    178  -5.81635276E+00  -5.61631620E+00   2.00036558E-01
    179  -5.82386740E+00  -5.62220960E+00   2.01657797E-01
    180  -5.83054906E+00  -5.62751482E+00   2.03034237E-01
    181  -5.83909946E+00  -5.63501785E+00   2.04081609E-01
    182  -5.84704392E+00  -5.64136458E+00   2.05679338E-01
    183  -5.85433305E+00  -5.64977502E+00   2.04558028E-01
    184  -5.86196181E+00  -5.65524657E+00   2.06715248E-01
    185  -5.87050201E+00  -5.66160248E+00   2.08899526E-01
    186  -5.87761878E+00  -5.66763359E+00   2.09985195E-01
    187  -5.88466562E+00  -5.67368310E+00   2.10982521E-01
    188  -5.89119288E+00  -5.67858543E+00   2.12607445E-01
    189  -5.89846242E+00  -5.68485296E+00   2.13609456E-01
    190  -5.90612038E+00  -5.69220205E+00   2.13918328E-01
    191  -5.91333629E+00  -5.69823233E+00   2.15103959E-01
    192  -5.92148952E+00  -5.70355737E+00   2.17932148E-01
    193  -5.92823177E+00  -5.70995330E+00   2.18278469E-01
    194  -5.93619610E+00  -5.71656464E+00   2.19631460E-01
    195  -5.94306644E+00  -5.72152506E+00   2.21541384E-01
    196  -5.95142828E+00  -5.72670687E+00   2.24721413E-01
    197  -5.95922883E+00  -5.73265668E+00   2.26572158E-01
    198  -5.96965555E+00  -5.73933407E+00   2.30321481E-01
    199  -5.97765794E+00  -5.74562054E+00   2.32037401E-01
    200  -5.98450644E+00  -5.75101145E+00   2.33494995E-01
    201  -5.99310452E+00  -5.75787524E+00   2.35229281E-01
    202  -6.00192147E+00  -5.76420864E+00   2.37712828E-01
    203  -6.01024774E+00  -5.77171438E+00   2.38533358E-01
    204  -6.01637353E+00  -5.77774175E+00   2.38631773E-01
    205  -6.02322842E+00  -5.78293596E+00   2.40292464E-01
    206  -6.03142722E+00  -5.78880067E+00   2.42626552E-01
    207  -6.03758047E+00  -5.79397442E+00   2.43606051E-01
    208  -6.04362535E+00  -5.79899017E+00   2.44635179E-01
    209  -6.05013723E+00  -5.80460477E+00   2.45532453E-01
    210  -6.05581167E+00  -5.80944522E+00   2.46366443E-01
    211  -6.06142603E+00  -5.81488924E+00   2.46536789E-01
    212  -6.06851659E+00  -5.82053854E+00   2.47978054E-01
    213  -6.07423329E+00  -5.82550135E+00   2.48731945E-01
    214  -6.08047417E+00  -5.83114106E+00   2.49333107E-01
    215  -6.08639208E+00  -5.83539769E+00   2.50994392E-01
    216  -6.09222086E+00  -5.83989121E+00   2.52329655E-01
    217  -6.10016874E+00  -5.84543862E+00   2.54730117E-01
    218  -6.10590671E+00  -5.85098349E+00   2.54923222E-01
    219  -6.11203395E+00  -5.85568561E+00   2.56348341E-01
    220  -6.11725692E+00  -5.85992950E+00   2.57327420E-01
    221  -6.12246200E+00  -5.86483970E+00   2.57622298E-01
    222  -6.12739699E+00  -5.86890435E+00   2.58492643E-01
    223  -6.13319326E+00  -5.87338447E+00   2.59808783E-01
    224  -6.13890399E+00  -5.87803749E+00   2.60866500E-01
    225  -6.14431456E+00  -5.88249927E+00   2.61815291E-01
    226  -6.14973163E+00  -5.88666532E+00   2.63066305E-01
    227  -6.15548010E+00  -5.89130074E+00   2.64179353E-01
    228  -6.16054294E+00  -5.89619827E+00   2.64344665E-01
    229  -6.16538423E+00  -5.90048747E+00   2.64896766E-01
    230  -6.17041329E+00  -5.90527486E+00   2.65138434E-01
    231  -6.17595279E+00  -5.91011855E+00   2.65834237E-01
    232  -6.18048591E+00  -5.91401060E+00   2.66475319E-01
    233  -6.18601355E+00  -5.91859006E+00   2.67423493E-01
    234  -6.19104328E+00  -5.92356301E+00   2.67480262E-01
    235  -6.19616664E+00  -5.92739386E+00   2.68772784E-01
    236  -6.20131092E+00  -5.93153768E+00   2.69773233E-01
    237  -6.20514003E+00  -5.93561961E+00   2.69520420E-01
    238  -6.21007098E+00  -5.93983121E+00   2.70239766E-01
    239  -6.21441124E+00  -5.94403602E+00   2.70375219E-01
    240  -6.21991523E+00  -5.94818989E+00   2.71725333E-01
    241  -6.22434517E+00  -5.95154641E+00   2.72798758E-01
    242  -6.22853376E+00  -5.95562657E+00   2.72907192E-01
    243  -6.23296684E+00  -5.96040043E+00   2.72566405E-01
    244  -6.23873115E+00  -5.96486346E+00   2.73867683E-01
    245  -6.24338685E+00  -5.96926842E+00   2.74118431E-01
    246  -6.24776289E+00  -5.97398174E+00   2.73781146E-01
    247  -6.25245667E+00  -5.97822599E+00   2.74230683E-01
    248  -6.25764336E+00  -5.98151240E+00   2.76130953E-01
    249  -6.26218417E+00  -5.98583775E+00   2.76346420E-01
    250  -6.26558270E+00  -5.98989740E+00   2.75685300E-01
    251  -6.26936203E+00  -5.99398075E+00   2.75381275E-01
    252  -6.27416673E+00  -5.99932984E+00   2.74836892E-01
    253  -6.27797255E+00  -6.00302127E+00   2.74951280E-01
    254  -6.28207070E+00  -6.00724995E+00   2.74820752E-01
    255  -6.28659456E+00  -6.01255796E+00   2.74036602E-01
    256  -6.29090434E+00  -6.01676123E+00   2.74143108E-01
    257  -6.29488429E+00  -6.02087786E+00   2.74006428E-01
    258  -6.29861861E+00  -6.02534277E+00   2.73275839E-01
    259  -6.30270338E+00  -6.02921014E+00   2.73493236E-01
    260  -6.30641614E+00  -6.03243591E+00   2.73980236E-01
    261  -6.31035985E+00  -6.03604693E+00   2.74312917E-01
    262  -6.31496791E+00  -6.03936783E+00   2.75600083E-01
    263  -6.31954400E+00  -6.04348566E+00   2.76058341E-01
    264  -6.32393099E+00  -6.04664477E+00   2.77286214E-01
    265  -6.32752505E+00  -6.05008885E+00   2.77436200E-01
    266  -6.33134219E+00  -6.05403939E+00   2.77302800E-01
    267  -6.33516432E+00  -6.05787111E+00   2.77293211E-01
    268  -6.33875706E+00  -6.06082615E+00   2.77930909E-01
    269  -6.34207748E+00  -6.06377231E+00   2.78305172E-01
    270  -6.34608144E+00  -6.06673792E+00   2.79343515E-01
    271  -6.34933223E+00  -6.06960951E+00   2.79722719E-01
    272  -6.35288364E+00  -6.07225097E+00   2.80632666E-01
    273  -6.35598023E+00  -6.07497050E+00   2.81009734E-01
    274  -6.35997147E+00  -6.07792790E+00   2.82043564E-01
    275  -6.36410809E+00  -6.08125078E+00   2.82857303E-01
    276  -6.36804798E+00  -6.08426449E+00   2.83783492E-01
    277  -6.37180095E+00  -6.08706339E+00   2.84737564E-01
    278  -6.37623198E+00  -6.08981256E+00   2.86419423E-01
    279  -6.38009968E+00  -6.09277719E+00   2.87322486E-01
    280  -6.38399329E+00  -6.09536916E+00   2.88624123E-01
    281  -6.38781464E+00  -6.09773930E+00   2.90075341E-01
    282  -6.39168837E+00  -6.10048720E+00   2.91201169E-01
    283  -6.39517595E+00  -6.10337666E+00   2.91799295E-01
    284  -6.39911640E+00  -6.10605104E+00   2.93065361E-01
    285  -6.40244167E+00  -6.10876064E+00   2.93681028E-01
    286  -6.40593059E+00  -6.11173558E+00   2.94195014E-01
    287  -6.40943001E+00  -6.11457615E+00   2.94853860E-01
    288  -6.41287251E+00  -6.11743570E+00   2.95436807E-01
    289  -6.41672616E+00  -6.12018409E+00   2.96542071E-01
    290  -6.41987943E+00  -6.12276717E+00   2.97112265E-01
    291  -6.42311826E+00  -6.12547539E+00   2.97642877E-01
    292  -6.42610723E+00  -6.12828442E+00   2.97822818E-01
    293  -6.43010779E+00  -6.13086900E+00   2.99238781E-01
    294  -6.43325200E+00  -6.13388695E+00   2.99365048E-01
    295  -6.43636504E+00  -6.13680101E+00   2.99564032E-01
    296  -6.43923831E+00  -6.13913452E+00   3.00103791E-01
    297  -6.44207195E+00  -6.14157271E+00   3.00499247E-01
    298  -6.44473096E+00  -6.14403481E+00   3.00696148E-01
    299  -6.44774979E+00  -6.14711748E+00   3.00632312E-01
    300  -6.45066585E+00  -6.14985810E+00   3.00807752E-01
# k =   0.250000   0.500000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.39480882E+00  -6.90922171E+00   4.85587110E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.42234033E-01   7.50421316E-01  -1.91812718E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -8.06985809E-04  -2.27365217E-03  -1.46666636E-03
      2  -1.60072112E-03  -4.54940059E-03  -2.94867947E-03
      3  -2.50571602E-03  -6.91257806E-03  -4.40686205E-03
      4  -3.37507091E-03  -9.23686059E-03  -5.86178968E-03
      5  -5.49314611E-02  -5.45835779E-02   3.47883167E-04
      6  -6.58402714E-02  -1.28611146E-01  -6.27708749E-02
      7  -7.14370081E-02  -3.20448869E-01  -2.49011861E-01
      8  -7.91322057E-02  -3.55445137E-01  -2.76312931E-01
      9  -8.14678312E-02  -5.73497384E-01  -4.92029553E-01
     10  -8.48144865E-02  -7.12771907E-01  -6.27957420E-01
     11  -8.97912579E-02  -7.19096360E-01  -6.29305102E-01
     12  -9.67850270E-02  -7.56710882E-01  -6.59925855E-01
     13  -9.78009211E-02  -7.61457727E-01  -6.63656806E-01
     14  -1.10338221E-01  -7.74760364E-01  -6.64422143E-01
     15  -1.11637189E-01  -7.77345005E-01  -6.65707817E-01
     16  -1.12759062E-01  -7.79907618E-01  -6.67148556E-01
     17  -2.20940518E-01  -8.75326303E-01  -6.54385785E-01
     18  -2.82808282E-01  -9.90996225E-01  -7.08187943E-01
     19  -3.11542805E-01  -9.99090752E-01  -6.87547947E-01
     20  -3.73021735E-01  -1.00292250E+00  -6.29900766E-01
     21  -4.14897199E-01  -1.01780954E+00  -6.02912346E-01
     22  -4.80863536E-01  -1.04009201E+00  -5.59228477E-01
     23  -5.41303912E-01  -1.07685498E+00  -5.35551068E-01
     24  -9.42506459E-01  -1.09492850E+00  -1.52422037E-01
     25  -1.00180586E+00  -1.10066450E+00  -9.88586419E-02
     26  -1.03029048E+00  -1.10436691E+00  -7.40764306E-02
     27  -1.03937064E+00  -1.10722057E+00  -6.78499315E-02
     28  -1.04404395E+00  -1.10966010E+00  -6.56161500E-02
     29  -1.04532268E+00  -1.11357420E+00  -6.82515171E-02
     30  -1.04668303E+00  -1.11734458E+00  -7.06615502E-02
     31  -1.04941201E+00  -1.11991632E+00  -7.05043147E-02
     32  -1.05201231E+00  -1.12203065E+00  -7.00183465E-02
     33  -1.05527838E+00  -1.12474146E+00  -6.94630789E-02
     34  -1.05827625E+00  -1.12689498E+00  -6.86187232E-02
     35  -1.06015180E+00  -1.12896343E+00  -6.88116328E-02
     36  -1.06143903E+00  -1.13022935E+00  -6.87903166E-02
     37  -1.11111798E+00  -1.22415471E+00  -1.13036736E-01
     38  -1.13942119E+00  -1.27307478E+00  -1.33653589E-01
     39  -1.20176723E+00  -1.39720231E+00  -1.95435084E-01
     40  -1.30990221E+00  -1.61662499E+00  -3.06722781E-01
     41  -1.33707296E+00  -1.68428734E+00  -3.47214374E-01
     42  -1.35040430E+00  -1.71835449E+00  -3.67950195E-01
     43  -1.35305748E+00  -1.72303726E+00  -3.69979786E-01
     44  -1.35422269E+00  -1.72532723E+00  -3.71104537E-01
     45  -1.35727774E+00  -1.72812201E+00  -3.70844269E-01
     46  -1.35961304E+00  -1.73086226E+00  -3.71249221E-01
     47  -1.36832444E+00  -1.73465138E+00  -3.66326939E-01
     48  -1.37316304E+00  -1.73815703E+00  -3.64993989E-01
     49  -1.37693126E+00  -1.74092614E+00  -3.63994875E-01
     50  -1.38187279E+00  -1.74379258E+00  -3.61919793E-01
     51  -1.38734080E+00  -1.74612205E+00  -3.58781256E-01
     52  -1.39365879E+00  -1.74802968E+00  -3.54370890E-01
     53  -1.39800523E+00  -1.74942684E+00  -3.51421612E-01
     54  -1.40344093E+00  -1.75061958E+00  -3.47178653E-01
     55  -1.40829740E+00  -1.75690673E+00  -3.48609331E-01
     56  -1.41101185E+00  -1.76148937E+00  -3.50477522E-01
     57  -1.41374524E+00  -1.76376300E+00  -3.50017757E-01
     58  -1.41606657E+00  -1.76618262E+00  -3.50116053E-01
     59  -1.46067773E+00  -1.87795880E+00  -4.17281067E-01
     60  -1.63026026E+00  -1.91369337E+00  -2.83433117E-01
     61  -1.84468744E+00  -1.99499568E+00  -1.50308236E-01
     62  -2.06396779E+00  -2.06327162E+00   6.96177586E-04
     63  -2.11425426E+00  -2.08745884E+00   2.67954195E-02
     64  -2.14700669E+00  -2.13100413E+00   1.60025605E-02
     65  -2.16755342E+00  -2.14561238E+00   2.19410370E-02
     66  -2.18552571E+00  -2.16033858E+00   2.51871373E-02
     67  -2.19520702E+00  -2.18438464E+00   1.08223755E-02
     68  -2.22129558E+00  -2.20602980E+00   1.52657843E-02
     69  -2.23897867E+00  -2.21771406E+00   2.12646107E-02
     70  -2.30079920E+00  -2.23406120E+00   6.67379963E-02
     71  -2.36306257E+00  -2.24701861E+00   1.16043964E-01
     72  -2.49915081E+00  -2.25814504E+00   2.41005769E-01
     73  -2.56571662E+00  -2.26431656E+00   3.01400055E-01
     74  -2.59752922E+00  -2.30397558E+00   2.93553637E-01
     75  -2.62672144E+00  -2.36397748E+00   2.62743958E-01
     76  -2.65702775E+00  -2.37564535E+00   2.81382402E-01
     77  -2.68539323E+00  -2.38249443E+00   3.02898794E-01
     78  -2.71920296E+00  -2.40632519E+00   3.12877768E-01
     79  -2.75717157E+00  -2.47116880E+00   2.86002766E-01
     80  -2.79118272E+00  -2.51901199E+00   2.72170728E-01
     81  -3.27960751E+00  -2.58143327E+00   6.98174236E-01
     82  -4.68226013E+00  -2.65719757E+00   2.02506256E+00
     83  -4.73641019E+00  -4.16853476E+00   5.67875434E-01
     84  -4.80138038E+00  -4.65249821E+00   1.48882172E-01
     85  -4.85570687E+00  -4.67905546E+00   1.76651413E-01
     86  -4.89065970E+00  -4.70159650E+00   1.89063198E-01
     87  -4.91162406E+00  -4.72506314E+00   1.86560918E-01
     88  -4.94343270E+00  -4.75926000E+00   1.84172698E-01
     89  -4.96521312E+00  -4.77275398E+00   1.92459140E-01
     90  -4.99197320E+00  -4.78929773E+00   2.02675471E-01
     91  -5.01475310E+00  -4.81231045E+00   2.02442655E-01
     92  -5.02667719E+00  -4.82945051E+00   1.97226672E-01
     93  -5.04282288E+00  -4.84681434E+00   1.96008540E-01
     94  -5.05642988E+00  -4.86451559E+00   1.91914289E-01
     95  -5.06976853E+00  -4.87984352E+00   1.89925012E-01
     96  -5.08312169E+00  -4.90044731E+00   1.82674383E-01
     97  -5.10144119E+00  -4.91321937E+00   1.88221818E-01
     98  -5.11682515E+00  -4.92507535E+00   1.91749799E-01
     99  -5.12862460E+00  -4.93265054E+00   1.95974059E-01
    100  -5.14231081E+00  -4.94225629E+00   2.00054513E-01
    101  -5.16127799E+00  -4.95288578E+00   2.08392212E-01
    102  -5.17415300E+00  -4.96401284E+00   2.10140167E-01
    103  -5.18625784E+00  -4.97365973E+00   2.12598116E-01
    104  -5.19881778E+00  -4.98215017E+00   2.16667604E-01
    105  -5.20932926E+00  -4.99075433E+00   2.18574932E-01
    106  -5.22028890E+00  -4.99937517E+00   2.20913727E-01
    107  -5.23326775E+00  -5.01008822E+00   2.23179529E-01
    108  -5.24760784E+00  -5.01890419E+00   2.28703648E-01
    109  -5.26281274E+00  -5.02657882E+00   2.36233925E-01
    110  -5.27974631E+00  -5.03372338E+00   2.46022927E-01
    111  -5.29723077E+00  -5.04131721E+00   2.55913557E-01
    112  -5.30881742E+00  -5.04791893E+00   2.60898483E-01
    113  -5.31735163E+00  -5.05426690E+00   2.63084726E-01
    114  -5.32618046E+00  -5.06183130E+00   2.64349161E-01
    115  -5.33518629E+00  -5.06996191E+00   2.65224382E-01
    116  -5.34418140E+00  -5.07654870E+00   2.67632699E-01
    117  -5.35258080E+00  -5.08476713E+00   2.67813675E-01
    118  -5.36071860E+00  -5.09422935E+00   2.66489255E-01
    119  -5.36808211E+00  -5.10141651E+00   2.66665599E-01
    120  -5.37508012E+00  -5.11157965E+00   2.63500475E-01
    121  -5.38192136E+00  -5.12075052E+00   2.61170838E-01
    122  -5.38711132E+00  -5.12705182E+00   2.60059497E-01
    123  -5.39226469E+00  -5.13408363E+00   2.58181059E-01
    124  -5.39770570E+00  -5.14077715E+00   2.56928551E-01
    125  -5.40131875E+00  -5.14635364E+00   2.54965111E-01
    126  -5.40679924E+00  -5.15371559E+00   2.53083646E-01
    127  -5.41165163E+00  -5.15878114E+00   2.52870492E-01
    128  -5.41875895E+00  -5.16861742E+00   2.50141532E-01
    129  -5.42410949E+00  -5.17617519E+00   2.47934303E-01
    130  -5.42970566E+00  -5.18272304E+00   2.46982615E-01
    131  -5.43630898E+00  -5.19242414E+00   2.43884843E-01
    132  -5.44198623E+00  -5.20021159E+00   2.41774646E-01
    133  -5.44966339E+00  -5.21407537E+00   2.35588021E-01
    134  -5.45714663E+00  -5.22220004E+00   2.34946585E-01
    135  -5.46368855E+00  -5.22963568E+00   2.34052876E-01
    136  -5.47115945E+00  -5.24148671E+00   2.29672744E-01
    137  -5.47866661E+00  -5.25042655E+00   2.28240061E-01
    138  -5.48635697E+00  -5.26409238E+00   2.22264585E-01
    139  -5.49406669E+00  -5.27558153E+00   2.18485162E-01
    140  -5.50357325E+00  -5.28720248E+00   2.16370778E-01
    141  -5.51318183E+00  -5.29768338E+00   2.15498446E-01
    142  -5.52074912E+00  -5.30634070E+00   2.14408420E-01
    143  -5.52930654E+00  -5.31813586E+00   2.11170679E-01
    144  -5.53925533E+00  -5.33008164E+00   2.09173698E-01
    145  -5.54739575E+00  -5.34150390E+00   2.05891854E-01
    146  -5.55577635E+00  -5.35166418E+00   2.04112171E-01
    147  -5.56311083E+00  -5.36233328E+00   2.00777543E-01
    148  -5.57066690E+00  -5.37447943E+00   1.96187478E-01
    149  -5.57920119E+00  -5.38385179E+00   1.95349394E-01
    150  -5.58717886E+00  -5.39020931E+00   1.96969544E-01
    151  -5.59638149E+00  -5.39829856E+00   1.98082930E-01
    152  -5.60513851E+00  -5.40834941E+00   1.96789101E-01
    153  -5.61413489E+00  -5.41924370E+00   1.94891193E-01
    154  -5.62312535E+00  -5.43027024E+00   1.92855106E-01
    155  -5.63158538E+00  -5.43819166E+00   1.93393714E-01
    156  -5.64092946E+00  -5.44628428E+00   1.94645176E-01
    157  -5.65053162E+00  -5.45660898E+00   1.93922642E-01
    158  -5.65884688E+00  -5.46386725E+00   1.94979637E-01
    159  -5.66664008E+00  -5.47324474E+00   1.93395337E-01
    160  -5.67737744E+00  -5.48413024E+00   1.93247200E-01
    161  -5.68427816E+00  -5.49424946E+00   1.90028705E-01
    162  -5.69139677E+00  -5.50670411E+00   1.84692664E-01
    163  -5.69943300E+00  -5.51551498E+00   1.83918021E-01
    164  -5.70721913E+00  -5.52310045E+00   1.84118680E-01
    165  -5.71492863E+00  -5.53032890E+00   1.84599731E-01
